#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
2070200,55809408,HYP60_gp021,HYP60_gp021,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210417,-
2070200,55809409,HYP60_gp022,HYP60_gp022,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210417,-
2070200,55809410,HYP60_gp023,HYP60_gp023,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809411,HYP60_gp024,HYP60_gp024,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809412,HYP60_gp025,HYP60_gp025,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809413,HYP60_gp026,HYP60_gp026,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809414,HYP60_gp027,HYP60_gp027,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809415,HYP60_gp028,HYP60_gp028,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809416,HYP60_gp029,HYP60_gp029,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809417,HYP60_gp030,HYP60_gp030,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809418,HYP60_gp031,HYP60_gp031,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809419,HYP60_gp032,HYP60_gp032,-,-,-,-,putative superinfection exclusion protein,protein-coding,-,-,-,putative superinfection exclusion protein,20200926,-
2070200,55809420,HYP60_gp033,HYP60_gp033,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210417,-
2070200,55809421,HYP60_gp034,HYP60_gp034,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809422,HYP60_gp035,HYP60_gp035,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210417,-
2070200,55809423,HYP60_gp036,HYP60_gp036,-,-,-,-,putative DNA-binding protein,protein-coding,-,-,-,putative DNA-binding protein,20200926,-
2070200,55809424,HYP60_gp037,HYP60_gp037,-,-,-,-,putative ATP-dependent helicase,protein-coding,-,-,-,putative ATP-dependent helicase,20210417,-
2070200,55809425,HYP60_gp038,HYP60_gp038,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809426,HYP60_gp039,HYP60_gp039,-,-,-,-,putative ribonuclease H,protein-coding,-,-,-,putative ribonuclease H,20200919,-
2070200,55809427,HYP60_gp040,HYP60_gp040,-,-,-,-,putative sigma factor for late transcription,protein-coding,-,-,-,putative sigma factor for late transcription,20210417,-
2070200,55809428,HYP60_gp041,HYP60_gp041,-,-,-,-,putative recombination protein subunit,protein-coding,-,-,-,putative recombination protein subunit,20210417,-
2070200,55809429,HYP60_gp042,HYP60_gp042,-,-,-,-,putative recombination endonuclease subunit,protein-coding,-,-,-,putative recombination endonuclease subunit,20210417,-
2070200,55809430,HYP60_gp043,HYP60_gp043,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809431,HYP60_gp044,HYP60_gp044,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210424,-
2070200,55809432,HYP60_gp045,HYP60_gp045,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809433,HYP60_gp046,HYP60_gp046,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809434,HYP60_gp047,HYP60_gp047,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809435,HYP60_gp048,HYP60_gp048,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809436,HYP60_gp049,HYP60_gp049,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809437,HYP60_gp050,HYP60_gp050,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809438,HYP60_gp051,HYP60_gp051,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809439,HYP60_gp052,HYP60_gp052,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210417,-
2070200,55809440,HYP60_gp053,HYP60_gp053,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809441,HYP60_gp054,HYP60_gp054,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210417,-
2070200,55809442,HYP60_gp055,HYP60_gp055,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809443,HYP60_gp056,HYP60_gp056,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809444,HYP60_gp057,HYP60_gp057,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809445,HYP60_gp058,HYP60_gp058,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210417,-
2070200,55809446,HYP60_gp059,HYP60_gp059,-,-,-,-,putative PhoH-like protein,protein-coding,-,-,-,putative PhoH-like protein,20210129,-
2070200,55809447,HYP60_gp060,HYP60_gp060,-,-,-,-,putative ribonucleotide-diphosphate reductase alpha subunit,protein-coding,-,-,-,putative ribonucleotide-diphosphate reductase alpha subunit,20210417,-
2070200,55809448,HYP60_gp061,HYP60_gp061,-,-,-,-,putative ribonucleoside-diphosphate reductase beta subunit,protein-coding,-,-,-,putative ribonucleoside-diphosphate reductase beta subunit,20210417,-
2070200,55809449,HYP60_gp062,HYP60_gp062,-,-,-,-,putative glutaredoxin,protein-coding,-,-,-,putative glutaredoxin,20210129,-
2070200,55809450,HYP60_gp063,HYP60_gp063,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809451,HYP60_gp064,HYP60_gp064,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809452,HYP60_gp065,HYP60_gp065,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809453,HYP60_gp066,HYP60_gp066,-,-,-,-,putative baseplate wedge protein,protein-coding,-,-,-,putative baseplate wedge protein,20210417,-
2070200,55809454,HYP60_gp067,HYP60_gp067,-,-,-,-,putative baseplate hub subunit and tail lysozyme,protein-coding,-,-,-,putative baseplate hub subunit and tail lysozyme,20210417,-
2070200,55809455,HYP60_gp068,HYP60_gp068,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809456,HYP60_gp069,HYP60_gp069,-,-,-,-,putative baseplate hub subunit,protein-coding,-,-,-,putative baseplate hub subunit,20210403,-
2070200,55809457,HYP60_gp070,HYP60_gp070,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809458,HYP60_gp071,HYP60_gp071,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809459,HYP60_gp072,HYP60_gp072,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809460,HYP60_gp073,HYP60_gp073,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809461,HYP60_gp074,HYP60_gp074,-,-,-,-,putative regulatory protein,protein-coding,-,-,-,putative regulatory protein,20200919,-
2070200,55809462,HYP60_gp075,HYP60_gp075,-,-,-,-,putative late promoter transcription accessory protein,protein-coding,-,-,-,putative late promoter transcription accessory protein,20200926,-
2070200,55809463,HYP60_gp076,HYP60_gp076,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809464,HYP60_gp077,HYP60_gp077,-,-,-,-,putative ssDNA binding protein,protein-coding,-,-,-,putative ssDNA binding protein,20210313,-
2070200,55809465,HYP60_gp078,HYP60_gp078,-,-,-,-,putative tail tube protein,protein-coding,-,-,-,putative tail tube protein,20200910,-
2070200,55809466,HYP60_gp079,HYP60_gp079,-,-,-,-,putative DNA end protector protein,protein-coding,-,-,-,putative DNA end protector protein,20200926,-
2070200,55809467,HYP60_gp080,HYP60_gp080,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809468,HYP60_gp081,HYP60_gp081,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809469,HYP60_gp082,HYP60_gp082,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210417,-
2070200,55809470,HYP60_gp083,HYP60_gp083,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210417,-
2070200,55809471,HYP60_gp084,HYP60_gp084,-,-,-,-,putative thymidylate synthase,protein-coding,-,-,-,putative thymidylate synthase,20210417,-
2070200,55809472,HYP60_gp085,HYP60_gp085,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809473,HYP60_gp086,HYP60_gp086,-,-,-,-,putative dUTPase,protein-coding,-,-,-,putative dUTPase,20210417,-
2070200,55809474,HYP60_gp087,HYP60_gp087,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809475,HYP60_gp088,HYP60_gp088,-,-,-,-,putative RecA-like recombination protein,protein-coding,-,-,-,putative RecA-like recombination protein,20210403,-
2070200,55809476,HYP60_gp089,HYP60_gp089,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809477,HYP60_gp090,HYP60_gp090,-,-,-,-,putative DNA primase/helicase subunit,protein-coding,-,-,-,putative DNA primase/helicase subunit,20210403,-
2070200,55809478,HYP60_gp091,HYP60_gp091,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809479,HYP60_gp092,HYP60_gp092,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809480,HYP60_gp093,HYP60_gp093,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809481,HYP60_gp094,HYP60_gp094,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809482,HYP60_gp095,HYP60_gp095,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809483,HYP60_gp096,HYP60_gp096,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809484,HYP60_gp097,HYP60_gp097,-,-,-,-,putative DNA ligase,protein-coding,-,-,-,putative DNA ligase,20210417,-
2070200,55809485,HYP60_gp098,HYP60_gp098,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809486,HYP60_gp099,HYP60_gp099,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809487,HYP60_gp100,HYP60_gp100,-,-,-,-,putative loader of DNA helicase,protein-coding,-,-,-,putative loader of DNA helicase,20200926,-
2070200,55809488,HYP60_gp101,HYP60_gp101,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809489,HYP60_gp102,HYP60_gp102,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809490,HYP60_gp103,HYP60_gp103,-,-,-,-,putative baseplate wedge subunit,protein-coding,-,-,-,putative baseplate wedge subunit,20210123,-
2070200,55809491,HYP60_gp104,HYP60_gp104,-,-,-,-,putative tail tube associated base plate protein,protein-coding,-,-,-,putative tail tube associated base plate protein,20210417,-
2070200,55809492,HYP60_gp105,HYP60_gp105,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210417,-
2070200,55809493,HYP60_gp106,HYP60_gp106,-,-,-,-,putative head completion protein,protein-coding,-,-,-,putative head completion protein,20210424,-
2070200,55809494,HYP60_gp107,HYP60_gp107,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809495,HYP60_gp108,HYP60_gp108,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210313,-
2070200,55809496,HYP60_gp109,HYP60_gp109,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210403,-
2070200,55809497,HYP60_gp110,HYP60_gp110,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809498,HYP60_gp111,HYP60_gp111,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809499,HYP60_gp112,HYP60_gp112,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809500,HYP60_gp113,HYP60_gp113,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809501,HYP60_gp114,HYP60_gp114,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210403,-
2070200,55809502,HYP60_gp115,HYP60_gp115,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809503,HYP60_gp116,HYP60_gp116,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210327,-
2070200,55809504,HYP60_gp117,HYP60_gp117,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809505,HYP60_gp118,HYP60_gp118,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809506,HYP60_gp119,HYP60_gp119,-,-,-,-,putative exonuclease,protein-coding,-,-,-,putative exonuclease,20210313,-
2070200,55809507,HYP60_gp120,HYP60_gp120,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809508,HYP60_gp121,HYP60_gp121,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210313,-
2070200,55809509,HYP60_gp122,HYP60_gp122,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809510,HYP60_gp123,HYP60_gp123,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809511,HYP60_gp124,HYP60_gp124,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809512,HYP60_gp125,HYP60_gp125,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809513,HYP60_gp126,HYP60_gp126,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809514,HYP60_gp127,HYP60_gp127,-,-,-,-,putative topoisomerase II medium subunit,protein-coding,-,-,-,putative topoisomerase II medium subunit,20210403,-
2070200,55809515,HYP60_gp128,HYP60_gp128,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210403,-
2070200,55809516,HYP60_gp129,HYP60_gp129,-,-,-,-,putative topoisomerase II large subunit,protein-coding,-,-,-,putative topoisomerase II large subunit,20210417,-
2070200,55809517,HYP60_gp130,HYP60_gp130,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809518,HYP60_gp131,HYP60_gp131,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809519,HYP60_gp132,HYP60_gp132,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809520,HYP60_gp133,HYP60_gp133,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809521,HYP60_gp134,HYP60_gp134,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809522,HYP60_gp135,HYP60_gp135,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210403,-
2070200,55809523,HYP60_gp136,HYP60_gp136,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210313,-
2070200,55809524,HYP60_gp137,HYP60_gp137,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809525,HYP60_gp138,HYP60_gp138,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809526,HYP60_gp139,HYP60_gp139,-,-,-,-,putative RIIB protector from prophage-induced early lysis,protein-coding,-,-,-,putative RIIB protector from prophage-induced early lysis,20210403,-
2070200,55809527,HYP60_gp140,HYP60_gp140,-,-,-,-,putative RIIA protector from prophage-induced early lysis,protein-coding,-,-,-,putative RIIA protector from prophage-induced early lysis,20200910,-
2070200,55809528,HYP60_gp141,HYP60_gp141,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809529,HYP60_gp142,HYP60_gp142,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809530,HYP60_gp143,HYP60_gp143,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809531,HYP60_gp144,HYP60_gp144,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809532,HYP60_gp145,HYP60_gp145,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809533,HYP60_gp146,HYP60_gp146,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809534,HYP60_gp147,HYP60_gp147,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210212,-
2070200,55809535,HYP60_gp148,HYP60_gp148,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809536,HYP60_gp149,HYP60_gp149,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809537,HYP60_gp150,HYP60_gp150,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809538,HYP60_gp151,HYP60_gp151,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809539,HYP60_gp152,HYP60_gp152,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809540,HYP60_gp153,HYP60_gp153,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210417,-
2070200,55809541,HYP60_gp154,HYP60_gp154,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809542,HYP60_gp155,HYP60_gp155,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809543,HYP60_gp156,HYP60_gp156,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809544,HYP60_gp157,HYP60_gp157,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210417,-
2070200,55809545,HYP60_gp158,HYP60_gp158,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809546,HYP60_gp159,HYP60_gp159,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210417,-
2070200,55809547,HYP60_gp160,HYP60_gp160,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809548,HYP60_gp161,HYP60_gp161,-,-,-,-,putative DNA polymerase,protein-coding,-,-,-,putative DNA polymerase,20210417,-
2070200,55809549,HYP60_gp162,HYP60_gp162,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809550,HYP60_gp163,HYP60_gp163,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809551,HYP60_gp164,HYP60_gp164,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809552,HYP60_gp165,HYP60_gp165,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809553,HYP60_gp166,HYP60_gp166,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809554,HYP60_gp167,HYP60_gp167,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210403,-
2070200,55809555,HYP60_gp168,HYP60_gp168,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210417,-
2070200,55809556,HYP60_gp169,HYP60_gp169,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809557,HYP60_gp170,HYP60_gp170,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210417,-
2070200,55809558,HYP60_gp171,HYP60_gp171,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809559,HYP60_gp172,HYP60_gp172,-,-,-,-,putative asparagine synthase,protein-coding,-,-,-,putative asparagine synthase,20200910,-
2070200,55809560,HYP60_gt001,HYP60_gt001,-,-,-,-,tRNA,tRNA,-,-,-,-,20200910,-
2070200,55809561,HYP60_gt004,HYP60_gt004,-,-,-,-,tRNA,tRNA,-,-,-,-,20200910,-
2070200,55809562,HYP60_gt005,HYP60_gt005,-,-,-,-,tRNA,tRNA,-,-,-,-,20200910,-
2070200,55809563,HYP60_gp206,HYP60_gp206,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809564,HYP60_gp205,HYP60_gp205,-,-,-,-,putative baseplate wedge subunit,protein-coding,-,-,-,putative baseplate wedge subunit,20210417,-
2070200,55809565,HYP60_gp204,HYP60_gp204,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809566,HYP60_gp203,HYP60_gp203,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809567,HYP60_gp202,HYP60_gp202,-,-,-,-,putative hemolysin-type calcium binding protein,protein-coding,-,-,-,putative hemolysin-type calcium binding protein,20210417,-
2070200,55809568,HYP60_gp201,HYP60_gp201,-,-,-,-,putative tailspike protein,protein-coding,-,-,-,putative tailspike protein,20210417,-
2070200,55809569,HYP60_gp200,HYP60_gp200,-,-,-,-,putative tail fiber protein,protein-coding,-,-,-,putative tail fiber protein,20210417,-
2070200,55809570,HYP60_gp199,HYP60_gp199,-,-,-,-,putative tailspike 63D sialidase,protein-coding,-,-,-,putative tailspike 63D sialidase,20210417,-
2070200,55809571,HYP60_gp198,HYP60_gp198,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210417,-
2070200,55809572,HYP60_gp197,HYP60_gp197,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809573,HYP60_gp196,HYP60_gp196,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809574,HYP60_gp195,HYP60_gp195,-,-,-,-,putative neck protein,protein-coding,-,-,-,putative neck protein,20200919,-
2070200,55809575,HYP60_gp194,HYP60_gp194,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201221,-
2070200,55809576,HYP60_gp193,HYP60_gp193,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210116,-
2070200,55809577,HYP60_gp192,HYP60_gp192,-,-,-,-,putative neck protein,protein-coding,-,-,-,putative neck protein,20200919,-
2070200,55809578,HYP60_gp191,HYP60_gp191,-,-,-,-,putative tail sheath stabilizer,protein-coding,-,-,-,putative tail sheath stabilizer,20210313,-
2070200,55809579,HYP60_gp190,HYP60_gp190,-,-,-,-,putative terminase DNA packaging enzyme small subunit,protein-coding,-,-,-,putative terminase DNA packaging enzyme small subunit,20200919,-
