#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
34116,5383714,ftsH,LeteCp020,-,-,-,-,cell division protein,protein-coding,-,-,-,-,20160917,-
34116,5383715,trnI(cau),LeteCt012,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383716,trnL(uaa),LeteCt016,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383717,rps11,LeteCp078,-,-,-,-,ribosomal protein S11,protein-coding,-,-,-,-,20150626,-
34116,5383718,rps4,LeteCp047,-,-,-,-,ribosomal protein S4,protein-coding,-,-,-,-,20160917,-
34116,5383719,trnH(gug),LeteCt003,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383720,atpA,LeteCp009,-,-,-,-,ATP synthase CF1 alpha subunit,protein-coding,-,-,-,-,20160917,-
34116,5383721,psbB,LeteCp033,-,-,-,-,photosystem II 47 kDa protein,protein-coding,-,-,-,-,20150626,-
34116,5383722,rpoBa,LeteCp084,-,-,-,-,RNA polymerase beta chain,protein-coding,-,-,-,-,20160917,-
34116,5383723,trnD(guc),LeteCt019,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383724,orf70,LeteCp036,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150626,-
34116,5383725,trnR(ccg),LeteCt006,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383726,trnR(acg),LeteCt005,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383727,trnG(ucc),LeteCt026,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383728,trnS(uga),LeteCt007,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383729,petB,LeteCp039,-,-,-,-,cytochrome b6,protein-coding,-,-,-,-,20160917,-
34116,5383730,orf86,LeteCp028,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150626,-
34116,5383731,rrl,LeteCr001,-,-,-,-,large subunit ribosomal RNA,rRNA,-,-,-,-,20120919,-
34116,5383732,rpl23,LeteCp068,-,-,-,-,ribosomal protein L23,protein-coding,-,-,-,-,20160325,-
34116,5383733,trnL(caa),LeteCt009,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383734,rps19,LeteCp070,-,-,-,-,ribosomal protein S19,protein-coding,-,-,-,-,20150626,-
34116,5383735,trnC(gca),LeteCt001,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383736,psbK,LeteCp052,-,-,-,-,photosystem II protein K,protein-coding,-,-,-,-,20160917,-
34116,5383737,rrf,LeteCr002,-,-,-,-,5S ribosomal RNA,rRNA,-,-,-,-,20120919,-
34116,5383738,trnW(cca),LeteCt018,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383739,atpB,LeteCp061,-,-,-,-,ATP synthase CF1 beta subunit,protein-coding,-,-,-,-,20160917,-
34116,5383740,trnE(uuc),LeteCt023,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383741,rps12,LeteCp055,-,-,-,-,ribosomal protein S12,protein-coding,-,-,-,-,20160917,-
34116,5383742,infA,LeteCp076,-,-,-,-,translation initiation factor 1,protein-coding,-,-,-,-,20160917,-
34116,5383743,trnT(ugu),LeteCt021,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383744,rrs,LeteCr003,-,-,-,-,small-subunit ribosomal RNA,rRNA,-,-,-,-,20120919,-
34116,5383745,psbJ,LeteCp032,-,-,-,-,photosystem II protein J,protein-coding,-,-,-,-,20150626,-
34116,5383746,orf415,LeteCp023,-,-,-,-,putative site-specific DNA endonuclease,protein-coding,-,-,-,-,20150626,-
34116,5383747,psbC,LeteCp022,-,-,-,-,photosystem II 44 kDa protein,protein-coding,-,-,-,-,20150626,-
34116,5383748,orf408,LeteCp088,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150626,-
34116,5383749,clpP,LeteCp008,-,-,-,-,ATP-dependent Clp protease proteolytic subunit,protein-coding,-,-,-,-,20160917,-
34116,5383750,rpl20,LeteCp046,-,-,-,-,ribosomal protein L20,protein-coding,-,-,-,-,20160917,-
34116,5383751,tufA,LeteCp017,-,-,-,-,elongation factor Tu,protein-coding,-,-,-,-,20160917,-
34116,5383752,orf76,LeteCp064,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150626,-
34116,5383753,psbT,LeteCp034,-,-,-,-,photosystem II protein T,protein-coding,-,-,-,-,20150626,-
34116,5383754,rpoBb,LeteCp085,-,-,-,-,RNA polymerase beta chain,protein-coding,-,-,-,-,20160917,-
34116,5383755,rps2,LeteCp083,-,-,-,-,ribosomal protein S2,protein-coding,-,-,-,-,20160917,-
34116,5383756,petG,LeteCp014,-,-,-,-,subunit V of cytochrome b6/f complex,protein-coding,-,-,-,-,20160917,-
34116,5383757,trnS(gcu),LeteCt011,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383758,chlB,LeteCp048,-,-,-,-,photochlorophyllide reductase subunit B,protein-coding,-,-,-,-,20160917,-
34116,5383759,rpl32,LeteCp027,-,-,-,-,ribosomal protein L32,protein-coding,-,-,-,-,20160917,-
34116,5383760,psbZ,LeteCp004,-,-,-,-,photosystem II protein Z,protein-coding,-,-,-,-,20150626,-
34116,5383761,psaI,LeteCp058,-,-,-,-,photosystem I subunit VIII,protein-coding,-,-,-,-,20150626,-
34116,5383762,trnMf(cau),LeteCt002,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383763,minD,LeteCp016,-,-,-,-,septum-site determining protein,protein-coding,-,-,-,-,20150626,-
34116,5383764,rps3,LeteCp071,-,-,-,-,ribosomal protein S3,protein-coding,-,-,-,-,20160917,-
34116,5383765,trnN(guu),LeteCt014,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383766,atpE,LeteCp062,-,-,-,-,ATP synthase CF1 epsilon subunit,protein-coding,-,-,-,-,20150626,-
34116,5383767,atpH,LeteCp011,-,-,-,-,ATP synthase CF0 C subunit,protein-coding,-,-,-,-,20150626,-
34116,5383768,psbF,LeteCp030,-,-,-,-,photosystem II protein VI,protein-coding,-,-,-,-,20150626,-
34116,5383769,accD,LeteCp001,-,-,-,-,acetyl-CoA carboxylase beta subunit,protein-coding,-,-,-,-,20160325,-
34116,5383770,trnP(ugg),LeteCt017,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383771,rpl36,LeteCp077,-,-,-,-,ribosomal protein L36,protein-coding,-,-,-,-,20150626,-
34116,5383772,psaA,LeteCp067,-,-,-,-,photosystem I P700 chlorophyll a apoprotein A1,protein-coding,-,-,-,-,20160325,-
34116,5383773,rpl14,LeteCp073,-,-,-,-,ribosomal protein L14,protein-coding,-,-,-,-,20150626,-
34116,5383774,psaM,LeteCp053,-,-,-,-,photosystem I subunit XII,protein-coding,-,-,-,-,20160917,-
34116,5383775,trnK(uuu),LeteCt004,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383776,rpl5,LeteCp074,-,-,-,-,ribosomal protein L5,protein-coding,-,-,-,-,20160917,-
34116,5383777,trnR(ucu),LeteCt013,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383778,trnI(gau),LeteCt027,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383779,trnF(gaa),LeteCt020,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383780,trnG(gcc),LeteCt008,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383781,psbL,LeteCp031,-,-,-,-,photosystem II protein L,protein-coding,-,-,-,-,20150626,-
34116,5383782,rpoC1,LeteCp086,-,-,-,-,beta' subunit of RNA polymerase,protein-coding,-,-,-,-,20160917,-
34116,5383783,chlN,LeteCp050,-,-,-,-,photochlorophyllide reductase subunit N,protein-coding,-,-,-,-,20160917,-
34116,5383784,trnL(uag),LeteCt025,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383785,trnY(gua),LeteCt015,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383786,psbI,LeteCp044,-,-,-,-,photosystem II protein I,protein-coding,-,-,-,-,20150626,-
34116,5383787,chlL,LeteCp049,-,-,-,-,photochlorophyllide reductase subunit L,protein-coding,-,-,-,-,20160917,-
34116,5383788,rpl2,LeteCp069,-,-,-,-,ribosomal protein L2,protein-coding,-,-,-,-,20160917,-
34116,5383789,ycf3,LeteCp005,-,-,-,-,photosystem I assembly protein Ycf3,protein-coding,-,-,-,-,20160917,-
34116,5383790,petA,LeteCp013,-,-,-,-,cytochrome f,protein-coding,-,-,-,-,20160806,-
34116,5383791,psbM,LeteCp057,-,-,-,-,photosystem II protein M,protein-coding,-,-,-,-,20150725,-
34116,5383792,orf60,LeteCp051,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150626,-
34116,5383793,trnQ(uug),LeteCt024,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383794,cysT,LeteCp003,-,-,-,-,sulfate transport protein,protein-coding,-,-,-,-,20160917,-
34116,5383795,atpI,LeteCp012,-,-,-,-,ATP synthase CF0 A subunit,protein-coding,-,-,-,-,20160325,-
34116,5383796,ycf1,LeteCp026,-,-,-,-,hypothetical chloroplast RF1,protein-coding,-,-,-,-,20150626,-
34116,5383797,psaJ,LeteCp025,-,-,-,-,photosystem I subunit IX,protein-coding,-,-,-,-,20150626,-
34116,5383798,ycf4,LeteCp019,-,-,-,-,photosystem I assembly protein Ycf4,protein-coding,-,-,-,-,20160917,-
34116,5383799,rpoC2,LeteCp087,-,-,-,-,beta'' subunit of RNA polymerase,protein-coding,-,-,-,-,20160917,-
34116,5383800,psbA,LeteCp063,-,-,-,-,photosystem II protein D1,protein-coding,-,-,-,-,20160716,-
34116,5383801,trnA(ugc),LeteCt028,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383802,psbD,LeteCp021,-,-,-,-,photosystem II protein D2,protein-coding,-,-,-,-,20160917,-
34116,5383803,cysA,LeteCp042,-,-,-,-,probable transport protein,protein-coding,-,-,-,-,20160917,-
34116,5383804,rpoA,LeteCp079,-,-,-,-,alpha subunit of RNA polymerase,protein-coding,-,-,-,-,20160917,-
34116,5383805,rps9,LeteCp080,-,-,-,-,ribosomal protein S9,protein-coding,-,-,-,-,20150626,-
34116,5383806,orf62a,LeteCp038,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150626,-
34116,5383807,psbE,LeteCp029,-,-,-,-,photosystem II protein V,protein-coding,-,-,-,-,20160917,-
34116,5383808,orf77,LeteCp081,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150626,-
34116,5383809,trnV(uac),LeteCt010,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383810,psbH,LeteCp037,-,-,-,-,photosystem II protein H,protein-coding,-,-,-,-,20150626,-
34116,5383811,rpl16,LeteCp072,-,-,-,-,ribosomal protein L16,protein-coding,-,-,-,-,20160917,-
34116,5383812,orf67,LeteCp002,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
34116,5383813,rps14,LeteCp059,-,-,-,-,ribosomal protein S14,protein-coding,-,-,-,-,20150626,-
34116,5383814,orf96,LeteCp043,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150626,-
34116,5383815,trnMe(cau),LeteCt022,-,-,-,-,tRNA,tRNA,-,-,-,-,20120919,-
34116,5383816,petL,LeteCp015,-,-,-,-,subunit VI of cytochrome b6/f complex,protein-coding,-,-,-,-,20150626,-
34116,5383817,rps18,LeteCp045,-,-,-,-,ribosomal protein S18,protein-coding,-,-,-,-,20160917,-
34116,5383818,petD,LeteCp040,-,-,-,-,cytochrome b6/f complex subunit IV,protein-coding,-,-,-,-,20160917,-
34116,5383819,rps7,LeteCp056,-,-,-,-,ribosomal protein S7,protein-coding,-,-,-,-,20160917,-
34116,5383820,orf68,LeteCp007,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150626,-
34116,5383821,rpl12,LeteCp082,-,-,-,-,ribosomal protein L12,protein-coding,-,-,-,-,20160917,-
34116,5383822,rbcL,LeteCp041,-,-,-,-,Rubisco large subunit,protein-coding,-,-,-,"Rubisco large subunit|ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",20150626,-
34116,5383823,psaC,LeteCp065,-,-,-,-,Fe-S polypeptide,protein-coding,-,-,-,Fe-S polypeptide|photosystem I subunit VII,20171028,-
34116,5383824,cemA,LeteCp024,-,-,-,-,envelope membrane protein,protein-coding,-,-,-,-,20150626,-
34116,5383825,orf62b,LeteCp054,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150626,-
34116,5383826,rps8,LeteCp075,-,-,-,-,ribosomal protein S8,protein-coding,-,-,-,-,20150626,-
34116,5383827,ycf20,LeteCp060,-,-,-,-,hypothetical chloroplast RF20,protein-coding,-,-,-,-,20160917,-
34116,5383828,ycf62,LeteCp006,-,-,-,-,hypothetical chloroplast RF62,protein-coding,-,-,-,-,20160917,-
34116,5383829,rpl19,LeteCp018,-,-,-,-,ribosomal protein L19,protein-coding,-,-,-,-,20150626,-
34116,5383830,psbN,LeteCp035,-,-,-,-,photosystem II protein N,protein-coding,-,-,-,-,20160917,-
34116,5383831,atpF,LeteCp010,-,-,-,-,CF0 subunit I of ATP synthase,protein-coding,-,-,-,-,20160917,-
34116,5383832,psaB,LeteCp066,-,-,-,-,photosystem I P700 chlorophyll a apoprotein A2,protein-coding,-,-,-,-,20150626,-
