#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1034128,26642718,160,ALICE_160,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642719,161,ALICE_161,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
1034128,26642720,162,ALICE_162,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
1034128,26642721,163,ALICE_163,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
1034128,26642722,164,ALICE_164,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
1034128,26642723,165,ALICE_165,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
1034128,26642724,166,ALICE_166,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
1034128,26642725,167,ALICE_167,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
1034128,26642726,168,ALICE_168,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
1034128,26642727,169,ALICE_169,-,-,-,-,miscRNA,miscRNA,-,-,-,-,20200909,-
1034128,26642728,171,ALICE_171,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
1034128,26642729,172,ALICE_172,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
1034128,26642730,173,ALICE_173,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642731,177,ALICE_177,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642732,178,ALICE_178,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642733,179,ALICE_179,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642734,180,ALICE_180,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642735,182,ALICE_182,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642736,183,ALICE_183,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642737,184,ALICE_184,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210417,-
1034128,26642738,185,ALICE_185,-,-,-,-,ArgD,protein-coding,-,-,-,ArgD,20200909,-
1034128,26642739,186,ALICE_186,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642740,187,ALICE_187,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642741,189,ALICE_189,-,-,-,-,DnaC,protein-coding,-,-,-,DnaC,20200909,-
1034128,26642742,188,ALICE_188,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642743,190,ALICE_190,-,-,-,-,DnaB-like helicase,protein-coding,-,-,-,DnaB-like helicase,20200909,-
1034128,26642744,191,ALICE_191,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642745,192,ALICE_192,-,-,-,-,DNA primase,protein-coding,-,-,-,DNA primase,20210417,-
1034128,26642746,193,ALICE_193,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642747,194,ALICE_194,-,-,-,-,J domain protein,protein-coding,-,-,-,J domain protein,20200909,-
1034128,26642748,195,ALICE_195,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642749,196,ALICE_196,-,-,-,-,DNA polymerase III alpha subunit,protein-coding,-,-,-,DNA polymerase III alpha subunit,20200909,-
1034128,26642750,198,ALICE_198,-,-,-,-,RecA,protein-coding,-,-,-,RecA,20200909,-
1034128,26642751,197,ALICE_197,-,-,-,-,IF1 protein,protein-coding,-,-,-,IF1 protein,20200909,-
1034128,26642752,199,ALICE_199,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642753,200,ALICE_200,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642754,201,ALICE_201,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642755,202,ALICE_202,-,-,-,-,RusA,protein-coding,-,-,-,RusA,20210212,-
1034128,26642756,203,ALICE_203,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642757,204,ALICE_204,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210212,-
1034128,26642758,205,ALICE_205,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642759,206,ALICE_206,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642760,207,ALICE_207,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642761,208,ALICE_208,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642762,209,ALICE_209,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642763,210,ALICE_210,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
1034128,26642764,211,ALICE_211,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
1034128,26642765,212,ALICE_212,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642766,213,ALICE_213,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642767,214,ALICE_214,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642768,215,ALICE_215,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642769,216,ALICE_216,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642770,217,ALICE_217,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642771,218,ALICE_218,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642772,219,ALICE_219,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642773,220,ALICE_220,-,-,-,-,Ro protein,protein-coding,-,-,-,Ro protein,20200909,-
1034128,26642774,221,ALICE_221,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642775,222,ALICE_222,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642776,223,ALICE_223,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642777,224,ALICE_224,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642778,225,ALICE_225,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642779,226,ALICE_226,-,-,-,-,glycosyltransferase,protein-coding,-,-,-,glycosyltransferase,20200909,-
1034128,26642780,227,ALICE_227,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642781,229,ALICE_229,-,-,-,-,galactosyltransferase,protein-coding,-,-,-,galactosyltransferase,20200909,-
1034128,26642782,230,ALICE_230,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642783,232,ALICE_232,-,-,-,-,putative capsid decoration protein,protein-coding,-,-,-,putative capsid decoration protein,20200909,-
1034128,26642784,233,ALICE_233,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642785,234,ALICE_234,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642786,235,ALICE_235,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642787,236,ALICE_236,-,-,-,-,lysin A,protein-coding,-,-,-,lysin A,20210417,-
1034128,26642788,237,ALICE_237,-,-,-,-,putative holin,protein-coding,-,-,-,putative holin,20200909,-
1034128,26642789,238,ALICE_238,-,-,-,-,lysin B,protein-coding,-,-,-,lysin B,20200909,-
1034128,26642790,239,ALICE_239,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642791,240,ALICE_240,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642792,241,ALICE_241,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642793,242,ALICE_242,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642794,243,ALICE_243,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642795,244,ALICE_244,-,-,-,-,Pnk,protein-coding,-,-,-,Pnk,20210417,-
1034128,26642796,245,ALICE_245,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642797,246,ALICE_246,-,-,-,-,Ser/Thr kinase,protein-coding,-,-,-,Ser/Thr kinase,20200909,-
1034128,26642798,247,ALICE_247,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642799,248,ALICE_248,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642800,249,ALICE_249,-,-,-,-,PurA,protein-coding,-,-,-,PurA,20201003,-
1034128,26642801,250,ALICE_250,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642802,251,ALICE_251,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642803,1,ALICE_1,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642804,44,ALICE_44,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642805,43,ALICE_43,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642806,140,ALICE_140,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
