#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
133430,25020665,ndhK,ADP40_gp062,-,-,-,-,NADH-plastoquinone oxidoreductase subunit K,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit K,20200909,-
133430,25020666,ndhC,ADP40_gp061,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 3,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 3,20200909,-
133430,25020667,psbJ,ADP40_gp052,-,-,-,-,photosystem II protein J,protein-coding,-,-,-,photosystem II protein J,20200909,-
133430,25020668,petD,ADP40_gp035,-,-,-,-,cytochrome b6/f complex subunit IV,protein-coding,-,-,-,cytochrome b6/f complex subunit IV,20200909,-
133430,25020669,rpoA,ADP40_gp034,-,-,-,-,RNA polymerase alpha chain,protein-coding,-,-,-,RNA polymerase alpha chain,20200909,-
133430,25020670,trnW-CCA,ADP40_gt021,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
133430,25020671,petG,ADP40_gp047,-,-,-,-,cytochrome b6/f complex subunit V,protein-coding,-,-,-,cytochrome b6/f complex subunit V,20200909,-
133430,25020672,psbM,ADP40_gp072,-,-,-,-,photosystem II M protein,protein-coding,-,-,-,photosystem II M protein,20200909,-
133430,25020673,ycf3,ADP40_gp065,-,-,-,-,photosystem I assembly protein Ycf3,protein-coding,-,-,-,photosystem I assembly protein Ycf3,20200909,-
133430,25020674,psaA,ADP40_gp066,-,-,-,-,photosystem I P700 apoprotein A1,protein-coding,-,-,-,photosystem I P700 apoprotein A1,20200909,-
133430,25020675,ndhE,ADP40_gp014,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 4L,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 4L,20200909,-
133430,25020676,ycf4,ADP40_gp055,-,-,-,-,photosystem I assembly protein Ycf4,protein-coding,-,-,-,photosystem I assembly protein Ycf4,20200909,-
133430,25020677,rpl33,ADP40_gp045,-,-,-,-,ribosomal protein L33,protein-coding,-,-,-,ribosomal protein L33,20200909,-
133430,25020678,ycf12,ADP40_gp082,-,-,-,-,photosystem II reaction center protein ycf12,protein-coding,-,-,-,photosystem II reaction center protein ycf12,20200909,-
133430,25020679,trnK-UUU,ADP40_gt001,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
133430,25020680,psbT,ADP40_gp039,-,-,-,-,photosystem II protein T,protein-coding,-,-,-,photosystem II protein T,20200909,-
133430,25020681,trnS-UGA,ADP40_gt011,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
133430,25020682,psbC,ADP40_gp070,-,-,-,-,photosystem II 44 kDa protein,protein-coding,-,-,-,photosystem II 44 kDa protein,20200909,-
133430,25020683,petL,ADP40_gp048,-,-,-,-,cytochrome b/f complex 3.5 kDa subunit,protein-coding,-,-,-,cytochrome b/f complex 3.5 kDa subunit,20200909,-
133430,25020684,psbE,ADP40_gp049,-,-,-,-,cytochrome b559 alpha chain,protein-coding,-,-,-,cytochrome b559 alpha chain,20200909,-
133430,25020685,petB,ADP40_gp036,-,-,-,-,cytochrome b6,protein-coding,-,-,-,cytochrome b6,20200909,-
133430,25020686,trnS-GCU,ADP40_gt003,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
133430,25020687,psbL,ADP40_gp051,-,-,-,-,photosystem II protein L,protein-coding,-,-,-,photosystem II protein L,20200909,-
133430,25020688,psbI,ADP40_gp084,-,-,-,-,photosystem II protein I,protein-coding,-,-,-,photosystem II protein I,20200909,-
133430,25020689,psbF,ADP40_gp050,-,-,-,-,cytochrome b559 beta chain,protein-coding,-,-,-,cytochrome b559 beta chain,20200909,-
133430,25020690,trnD-GUC,ADP40_gt007,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
133430,25020691,psbH,ADP40_gp037,-,-,-,-,photosystem II 10 kDa phosphoprotein,protein-coding,-,-,-,photosystem II 10 kDa phosphoprotein,20200909,-
133430,25020692,psbN,ADP40_gp038,-,-,-,-,photosystem II protein N,protein-coding,-,-,-,photosystem II protein N,20200909,-
133430,25020693,trnG-GCC,ADP40_gt012,-,-,-,-,tRNA,tRNA,-,-,-,-,20161231,-
133430,25020694,trnR-CCG,ADP40_gt020,-,-,-,-,tRNA,tRNA,-,-,-,-,20161231,-
133430,25020695,rpl16,ADP40_gp028,-,-,-,-,ribosomal protein L16,protein-coding,-,-,-,ribosomal protein L16,20200909,-
133430,25020696,rps3,ADP40_gp027,-,-,-,-,ribosomal protein S3,protein-coding,-,-,-,ribosomal protein S3,20200909,-
133430,25020697,rpl23,ADP40_gp023,-,-,-,-,ribosomal protein L23,protein-coding,-,-,-,ribosomal protein L23,20200909,-
133430,25020698,rps12,ADP40_gp042,-,-,-,-,ribosomal protein S12,protein-coding,-,-,-,ribosomal protein S12,20200909,-
133430,25020699,rps19,ADP40_gp025,-,-,-,-,ribosomal protein S19,protein-coding,-,-,-,ribosomal protein S19,20200909,-
133430,25020700,trnI,ADP40_gt023,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
133430,25020701,trnP-GGG,ADP40_gt031,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
133430,25020702,rps18,ADP40_gp044,-,-,-,-,ribosomal protein S18,protein-coding,-,-,-,ribosomal protein S18,20200909,-
133430,25020703,infA,ADP40_gp031,-,-,-,-,translation initiation factor 1,protein-coding,-,-,-,translation initiation factor 1,20200909,-
133430,25020704,rps11,ADP40_gp033,-,-,-,-,ribosomal protein S11,protein-coding,-,-,-,ribosomal protein S11,20200909,-
133430,25020705,trnC-GCA,ADP40_gt006,-,-,-,-,tRNA,tRNA,-,-,-,-,20161231,-
133430,25020706,rpoB,ADP40_gp074,-,-,-,-,RNA polymerase beta chain,protein-coding,-,-,-,RNA polymerase beta chain,20200909,-
133430,25020707,rpoC1,ADP40_gp075,-,-,-,-,RNA polymerase beta subunit-1,protein-coding,-,-,-,RNA polymerase beta subunit-1,20200909,-
133430,25020708,rpl36,ADP40_gp032,-,-,-,-,ribosomal protein L36,protein-coding,-,-,-,ribosomal protein L36,20200909,-
133430,25020709,rps7,ADP40_gp004,-,-,-,-,ribosomal protein S7,protein-coding,-,-,-,ribosomal protein S7,20200909,-
133430,25020710,clpP,ADP40_gp041,-,-,-,-,ATP-dependent Clp protease proteolytic subunit,protein-coding,-,-,-,ATP-dependent Clp protease proteolytic subunit,20200909,-
133430,25020711,psaB,ADP40_gp067,-,-,-,-,photosystem I P700 apoprotein A2,protein-coding,-,-,-,photosystem I P700 apoprotein A2,20200909,-
133430,25020712,ycf1,ADP40_gp008,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
133430,25020713,chlB,ADP40_gp086,-,-,-,-,photochlorophyllide reductase subunit B,protein-coding,-,-,-,photochlorophyllide reductase subunit B,20200909,-
133430,25020714,rpl20,ADP40_gp043,-,-,-,-,ribosomal protein L20,protein-coding,-,-,-,ribosomal protein L20,20200909,-
133430,25020715,rpl2,ADP40_gp024,-,-,-,-,ribosomal protein L2,protein-coding,-,-,-,ribosomal protein L2,20200909,-
133430,25020716,rpoC2,ADP40_gp076,-,-,-,-,RNA polymerase beta subunit-2,protein-coding,-,-,-,RNA polymerase beta subunit-2,20200909,-
133430,25020717,rpl22,ADP40_gp026,-,-,-,-,ribosomal protein L22,protein-coding,-,-,-,ribosomal protein L22,20200909,-
133430,25020718,trnT-UGU,ADP40_gt015,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
133430,25020719,ndhB,ADP40_gp003,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 2,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 2,20200909,-
133430,25020720,trnV-GAC,ADP40_gt026,-,-,-,-,tRNA,tRNA,-,-,-,-,20161231,-
133430,25020721,rpl14,ADP40_gp029,-,-,-,-,ribosomal protein L14,protein-coding,-,-,-,ribosomal protein L14,20200909,-
133430,25020722,ADP40_gr007,ADP40_gr007,-,-,-,-,23S ribosomal RNA,rRNA,-,-,-,-,20161231,-
133430,25020723,trnI-GAU,ADP40_gt036,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
133430,25020724,petN,ADP40_gp073,-,-,-,-,Cytochrome b6/f complex subunit N,protein-coding,-,-,-,Cytochrome b6/f complex subunit N,20200909,-
133430,25020725,trnY-GUA,ADP40_gt008,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
133430,25020726,trnT-GGU,ADP40_gt010,-,-,-,-,tRNA,tRNA,-,-,-,-,20161231,-
133430,25020727,ndhJ,ADP40_gp063,-,-,-,-,NADH-plastoquinone oxidoreductase subunit J,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit J,20200909,-
133430,25020728,rps14,ADP40_gp068,-,-,-,-,ribosomal protein S14,protein-coding,-,-,-,ribosomal protein S14,20200909,-
133430,25020729,trnfM-CAU,ADP40_gt013,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
133430,25020730,trnR-UCU,ADP40_gt005,-,-,-,-,tRNA,tRNA,-,-,-,-,20161231,-
133430,25020731,ycf2,ADP40_gp022,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
133430,25020732,trnH-GUG,ADP40_gt024,-,-,-,-,tRNA,tRNA,-,-,-,-,20161231,-
133430,25020733,trnA-UGC,ADP40_gt028,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
133430,25020734,ADP40_gr001,ADP40_gr001,-,-,-,-,16S ribosomal RNA,rRNA,-,-,-,-,20150716,-
133430,25020735,matK,ADP40_gp088,-,-,-,-,maturase K,protein-coding,-,-,-,maturase K,20200909,-
133430,25020736,ycf2,ADP40_gp002,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
133430,25020737,ndhB,ADP40_gp021,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 2,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 2,20200909,-
133430,25020738,trnF-GAA,ADP40_gt017,-,-,-,-,tRNA,tRNA,-,-,-,-,20161231,-
133430,25020739,ccsA,ADP40_gp017,-,-,-,-,cytochrome c biogenesis protein,protein-coding,-,-,-,cytochrome c biogenesis protein,20200909,-
133430,25020740,atpE,ADP40_gp060,-,-,-,-,ATP synthase CF1 epsilon chain,protein-coding,-,-,-,ATP synthase CF1 epsilon chain,20201026,-
133430,25020741,trnR-ACG,ADP40_gt034,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
133430,25020742,ndhF,ADP40_gp019,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 5,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 5,20200909,-
133430,25020743,trnL-UAG,ADP40_gt032,-,-,-,-,tRNA,tRNA,-,-,-,-,20161231,-
133430,25020744,psaJ,ADP40_gp046,-,-,-,-,photosystem I subunit IX,protein-coding,-,-,-,photosystem I subunit IX,20200909,-
133430,25020745,psbK,ADP40_gp085,-,-,-,-,photosystem II protein K,protein-coding,-,-,-,photosystem II protein K,20200909,-
133430,25020746,trnN-GUU,ADP40_gt030,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
133430,25020747,ADP40_gr004,ADP40_gr004,-,-,-,-,5S ribosomal RNA,rRNA,-,-,-,-,20150716,-
133430,25020748,accD,ADP40_gp057,-,-,-,-,acetyl-CoA carboxylase beta subunit,protein-coding,-,-,-,acetyl-CoA carboxylase beta subunit,20200909,-
133430,25020749,atpA,ADP40_gp081,-,-,-,-,ATP synthase CF1 alpha chain,protein-coding,-,-,-,ATP synthase CF1 alpha chain,20200909,-
133430,25020750,psaM,ADP40_gp083,-,-,-,-,photosystem I subunit XII,protein-coding,-,-,-,photosystem I subunit XII,20200909,-
133430,25020751,rps4,ADP40_gp064,-,-,-,-,ribosomal protein S4,protein-coding,-,-,-,ribosomal protein S4,20200909,-
133430,25020752,psbZ,ADP40_gp069,-,-,-,-,photosystem II protein Z,protein-coding,-,-,-,photosystem II protein Z,20200909,-
133430,25020753,psbD,ADP40_gp071,-,-,-,-,photosystem II protein D2,protein-coding,-,-,-,photosystem II protein D2,20200909,-
133430,25020754,trnL-UAG,ADP40_gt016,-,-,-,-,tRNA,tRNA,-,-,-,-,20161231,-
133430,25020755,ADP40_gr008,ADP40_gr008,-,-,-,-,16S ribosomal RNA,rRNA,-,-,-,-,20161231,-
133430,25020756,rps12,ADP40_gp005,-,-,-,-,-,other,-,-,-,-,20150716,-
133430,25020757,trnM-CAU,ADP40_gt019,-,-,-,-,tRNA,tRNA,-,-,-,-,20161231,-
133430,25020758,trnP-UGG,ADP40_gt022,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
133430,25020759,trnE-UUC,ADP40_gt009,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
133430,25020760,chlN,ADP40_gp007,-,-,-,-,photochlorophyllide reductase subunit N,protein-coding,-,-,-,photochlorophyllide reductase subunit N,20200909,-
133430,25020761,trnG-UCC,ADP40_gt004,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
133430,25020762,trnL-CAA,ADP40_gt025,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
133430,25020763,trnH-GUG,ADP40_gt039,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
133430,25020764,trnS-GGA,ADP40_gt014,-,-,-,-,tRNA,tRNA,-,-,-,-,20161231,-
133430,25020765,cemA,ADP40_gp054,-,-,-,-,putative heme-binding protein,protein-coding,-,-,-,putative heme-binding protein,20200909,-
133430,25020766,trnI-GAU,ADP40_gt027,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
133430,25020767,ADP40_gr006,ADP40_gr006,-,-,-,-,4.5S ribosomal RNA,rRNA,-,-,-,-,20161231,-
133430,25020768,ADP40_gr005,ADP40_gr005,-,-,-,-,5S ribosomal RNA,rRNA,-,-,-,-,20161231,-
133430,25020769,trnR-ACG,ADP40_gt029,-,-,-,-,tRNA,tRNA,-,-,-,-,20161231,-
133430,25020770,ADP40_gr003,ADP40_gr003,-,-,-,-,4.5S ribosomal RNA,rRNA,-,-,-,-,20150716,-
133430,25020771,ADP40_gr002,ADP40_gr002,-,-,-,-,23S ribosomal RNA,rRNA,-,-,-,-,20150716,-
133430,25020772,trnA-UGC,ADP40_gt035,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
133430,25020773,trnV-GAC,ADP40_gt037,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
133430,25020774,psbA,ADP40_gp001,-,-,-,-,photosystem II protein D1,protein-coding,-,-,-,photosystem II protein D1,20200909,-
