#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
4537,25193061,psbA,AKK65_gp001,-,-,-,-,PsbA,protein-coding,-,-,-,-,20160806,-
4537,25193062,trnK-UUU,AKK65_gt001,-,-,-,-,tRNA,tRNA,-,-,-,-,20150806,-
4537,25193063,matK,AKK65_gp100,-,-,-,-,maturase K,protein-coding,-,-,-,-,20180913,-
4537,25193064,rps16,AKK65_gp099,-,-,-,-,ribosomal protein S16,protein-coding,-,-,-,-,20160102,-
4537,25193065,trnQ-UUG,AKK65_gt002,-,-,-,-,tRNA,tRNA,-,-,-,-,20150806,-
4537,25193066,psbK,AKK65_gp098,-,-,-,-,PsbK,protein-coding,-,-,-,-,20160102,-
4537,25193067,psbI,AKK65_gp097,-,-,-,-,PsbI,protein-coding,-,-,-,-,20151204,-
4537,25193068,trnS-GCU,AKK65_gt003,-,-,-,-,tRNA,tRNA,-,-,-,-,20150806,-
4537,25193069,psbD,AKK65_gp096,-,-,-,-,PsbD,protein-coding,-,-,-,-,20160813,-
4537,25193070,psbC,AKK65_gp095,-,-,-,-,PsbC,protein-coding,-,-,-,-,20151204,-
4537,25193071,trnS-UGA,AKK65_gt004,-,-,-,-,tRNA,tRNA,-,-,-,-,20150806,-
4537,25193072,psbZ,AKK65_gp094,-,-,-,-,PsbZ,protein-coding,-,-,-,-,20151114,-
4537,25193073,trnG-GCC,AKK65_gt005,-,-,-,-,tRNA,tRNA,-,-,-,-,20150806,-
4537,25193074,trnfM-CAU,AKK65_gt006,-,-,-,-,tRNA,tRNA,-,-,-,-,20150806,-
4537,25193075,trnT-GGU,AKK65_gt007,-,-,-,-,tRNA,tRNA,-,-,-,-,20150806,-
4537,25193076,trnM-CAU,AKK65_gt008,-,-,-,-,tRNA,tRNA,-,-,-,-,20150806,-
4537,25193077,trnT-GGU,AKK65_gt009,-,-,-,-,tRNA,tRNA,-,-,-,-,20150806,-
4537,25193078,trnE-UUC,AKK65_gt010,-,-,-,-,tRNA,tRNA,-,-,-,-,20150806,-
4537,25193079,trnY-GUA,AKK65_gt011,-,-,-,-,tRNA,tRNA,-,-,-,-,20150806,-
4537,25193080,trnD-GUC,AKK65_gt012,-,-,-,-,tRNA,tRNA,-,-,-,-,20150806,-
4537,25193081,psbM,AKK65_gp093,-,-,-,-,PsbM,protein-coding,-,-,-,-,20190608,-
4537,25193082,petN,AKK65_gp092,-,-,-,-,PetN,protein-coding,-,-,-,-,20151204,-
4537,25193083,trnC-GCA,AKK65_gt013,-,-,-,-,tRNA,tRNA,-,-,-,-,20150806,-
4537,25193084,rpoB,AKK65_gp091,-,-,-,-,RpoB,protein-coding,-,-,-,-,20170908,-
4537,25193085,rpoC1,AKK65_gp090,-,-,-,-,RpoC1,protein-coding,-,-,-,-,20170908,-
4537,25193086,rpoC2,AKK65_gp089,-,-,-,-,RpoC2,protein-coding,-,-,-,-,20160924,-
4537,25193087,rps2,AKK65_gp088,-,-,-,-,ribosomal protein S2,protein-coding,-,-,-,-,20160827,-
4537,25193088,atpI,AKK65_gp087,-,-,-,-,AtpI,protein-coding,-,-,-,-,20151204,-
4537,25193089,atpH,AKK65_gp086,-,-,-,-,AtpH,protein-coding,-,-,-,-,20151204,-
4537,25193090,atpF,AKK65_gp085,-,-,-,-,AtpF,protein-coding,-,-,-,-,20170908,-
4537,25193091,atpA,AKK65_gp084,-,-,-,-,AtpA,protein-coding,-,-,-,-,20170908,-
4537,25193092,trnR-UCU,AKK65_gt014,-,-,-,-,tRNA,tRNA,-,-,-,-,20150806,-
4537,25193093,trnfM-CAU,AKK65_gt015,-,-,-,-,tRNA,tRNA,-,-,-,-,20150806,-
4537,25193094,rps14,AKK65_gp083,-,-,-,-,ribosomal protein S14,protein-coding,-,-,-,-,20151204,-
4537,25193095,psaB,AKK65_gp082,-,-,-,-,PsaB,protein-coding,-,-,-,-,20160102,-
4537,25193096,psaA,AKK65_gp081,-,-,-,-,PsaA,protein-coding,-,-,-,-,20190704,-
4537,25193097,ycf3,AKK65_gp080,-,-,-,-,Ycf3,protein-coding,-,-,-,-,20170908,-
4537,25193098,trnS-GGA,AKK65_gt016,-,-,-,-,tRNA,tRNA,-,-,-,-,20150806,-
4537,25193099,rps4,AKK65_gp079,-,-,-,-,ribosomal protein S4,protein-coding,-,-,-,-,20170908,-
4537,25193100,trnT-UGU,AKK65_gt017,-,-,-,-,tRNA,tRNA,-,-,-,-,20150806,-
4537,25193101,trnL-UAA,AKK65_gt018,-,-,-,-,tRNA,tRNA,-,-,-,-,20150806,-
4537,25193102,trnF-GAA,AKK65_gt019,-,-,-,-,tRNA,tRNA,-,-,-,-,20150806,-
4537,25193103,ndhJ,AKK65_gp078,-,-,-,-,NdhJ,protein-coding,-,-,-,-,20151204,-
4537,25193104,ndhK,AKK65_gp077,-,-,-,-,NdhK,protein-coding,-,-,-,-,20160924,-
4537,25193105,ndhC,AKK65_gp076,-,-,-,-,NdhC,protein-coding,-,-,-,-,20151204,-
4537,25193106,trnV-UAC,AKK65_gt020,-,-,-,-,tRNA,tRNA,-,-,-,-,20150806,-
4537,25193107,trnM-CAU,AKK65_gt021,-,-,-,-,tRNA,tRNA,-,-,-,-,20150806,-
4537,25193108,trnT-GGU,AKK65_gt022,-,-,-,-,tRNA,tRNA,-,-,-,-,20150806,-
4537,25193109,atpE,AKK65_gp075,-,-,-,-,AtpE,protein-coding,-,-,-,-,20170908,-
4537,25193110,atpB,AKK65_gp074,-,-,-,-,AtpB,protein-coding,-,-,-,-,20170908,-
4537,25193111,rbcL,AKK65_gp073,-,-,-,-,"ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",protein-coding,-,-,-,-,20170908,-
4537,25193112,accD,AKK65_gp072,-,-,-,-,AccD,protein-coding,-,-,-,-,20210406,-
4537,25193113,psaI,AKK65_gp071,-,-,-,-,PsaI,protein-coding,-,-,-,-,20151204,-
4537,25193114,ycf4,AKK65_gp070,-,-,-,-,Ycf4,protein-coding,-,-,-,-,20151204,-
4537,25193115,cemA,AKK65_gp069,-,-,-,-,CemA,protein-coding,-,-,-,-,20160102,-
4537,25193116,petA,AKK65_gp068,-,-,-,-,PetA,protein-coding,-,-,-,-,20190704,-
4537,25193117,psbJ,AKK65_gp067,-,-,-,-,PsbJ,protein-coding,-,-,-,-,20190704,-
4537,25193118,psbL,AKK65_gp066,-,-,-,-,PsbL,protein-coding,-,-,-,-,20190704,-
4537,25193119,psbF,AKK65_gp065,-,-,-,-,PsbF,protein-coding,-,-,-,-,20151204,-
4537,25193120,psbE,AKK65_gp064,-,-,-,-,PsbE,protein-coding,-,-,-,-,20170908,-
4537,25193121,petL,AKK65_gp063,-,-,-,-,PetL,protein-coding,-,-,-,-,20151204,-
