#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
479676,58699645,psbA,H7984_pgp095,-,-,-,-,photosystem II protein D1,protein-coding,-,-,-,photosystem II protein D1,20200919,-
479676,58699646,ycf3,H7984_pgp093,-,-,-,-,photosystem I assembly protein Ycf3,protein-coding,-,-,-,photosystem I assembly protein Ycf3,20210313,-
479676,58699647,matK,H7984_pgp094,-,-,-,-,maturase K,protein-coding,-,-,-,maturase K,20210522,-
479676,58699648,trnT-UGU,H7984_pgt004,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
479676,58699649,trnS-GGA,H7984_pgt003,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
479676,58699650,rps4,H7984_pgp092,-,-,-,-,ribosomal protein S4,protein-coding,-,-,-,ribosomal protein S4,20210522,-
479676,58699651,ndhK,H7984_pgp090,-,-,-,-,NADH-plastoquinone oxidoreductase subunit K,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit K,20210522,-
479676,58699652,trnL-UAA,H7984_pgt005,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
479676,58699653,trnF-GAA,H7984_pgt006,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
479676,58699654,ndhJ,H7984_pgp091,-,-,-,-,NADH-plastoquinone oxidoreductase subunit J,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit J,20210313,-
479676,58699655,trnV-UAC,H7984_pgt007,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
479676,58699656,ndhC,H7984_pgp089,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 3,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 3,20200829,-
479676,58699657,atpB,H7984_pgp087,-,-,-,-,ATP synthase CF1 beta subunit,protein-coding,-,-,-,ATP synthase CF1 beta subunit,20210313,-
479676,58699658,rbcL,H7984_pgp088,-,-,-,-,"ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",protein-coding,-,-,-,"ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",20210327,-
479676,58699659,trnM-CAU,H7984_pgt008,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
479676,58699660,atpE,H7984_pgp086,-,-,-,-,ATP synthase CF1 epsilon subunit,protein-coding,-,-,-,ATP synthase CF1 epsilon subunit,20200919,-
479676,58699661,rpoC1,H7984_pgp084,-,-,-,-,RNA polymerase beta' subunit,protein-coding,-,-,-,RNA polymerase beta' subunit,20210522,-
479676,58699662,trnI-CAU,H7984_pgt009,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
479676,58699663,rpoB,H7984_pgp085,-,-,-,-,RNA polymerase beta subunit,protein-coding,-,-,-,RNA polymerase beta subunit,20210522,-
479676,58699664,rps2,H7984_pgp082,-,-,-,-,ribosomal protein S2,protein-coding,-,-,-,ribosomal protein S2,20210327,-
479676,58699665,rpoC2,H7984_pgp083,-,-,-,-,RNA polymerase beta'' subunit,protein-coding,-,-,-,RNA polymerase beta'' subunit,20210522,-
479676,58699666,atpH,H7984_pgp080,-,-,-,-,ATP synthase CF0 subunit III,protein-coding,-,-,-,ATP synthase CF0 subunit III,20201003,-
479676,58699667,atpI,H7984_pgp081,-,-,-,-,ATP synthase CF0 subunit IV,protein-coding,-,-,-,ATP synthase CF0 subunit IV,20200919,-
479676,58699668,atpA,H7984_pgp078,-,-,-,-,ATP synthase CF1 alpha subunit,protein-coding,-,-,-,ATP synthase CF1 alpha subunit,20210327,-
479676,58699669,atpF,H7984_pgp079,-,-,-,-,ATP synthase CF0 subunit I,protein-coding,-,-,-,ATP synthase CF0 subunit I,20210522,-
479676,58699670,psbK,H7984_pgp076,-,-,-,-,photosystem II protein K,protein-coding,-,-,-,photosystem II protein K,20210327,-
479676,58699671,trnR-UCU,H7984_pgt010,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
479676,58699672,trnG-UCC,H7984_pgt011,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
479676,58699673,trnS-GCU,H7984_pgt012,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
479676,58699674,psbI,H7984_pgp077,-,-,-,-,photosystem II protein I,protein-coding,-,-,-,photosystem II protein I,20200919,-
479676,58699675,psaB,H7984_pgp074,-,-,-,-,photosystem I P700 apoprotein A2,protein-coding,-,-,-,photosystem I P700 apoprotein A2,20210313,-
479676,58699676,trnQ-UUG,H7984_pgt013,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
479676,58699677,psaA,H7984_pgp075,-,-,-,-,photosystem I P700 apoprotein A1,protein-coding,-,-,-,photosystem I P700 apoprotein A1,20210313,-
479676,58699678,trnfM-CAU,H7984_pgt014,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
479676,58699679,rps14,H7984_pgp073,-,-,-,-,ribosomal protein S14,protein-coding,-,-,-,ribosomal protein S14,20210313,-
479676,58699680,trnS-UGA,H7984_pgt016,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
479676,58699681,trnG-GCC,H7984_pgt015,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
479676,58699682,psbZ,H7984_pgp072,-,-,-,-,photosystem II protein Z,protein-coding,-,-,-,photosystem II protein Z,20200919,-
479676,58699683,psbD,H7984_pgp070,-,-,-,-,photosystem II protein D2,protein-coding,-,-,-,photosystem II protein D2,20200919,-
479676,58699684,psbC,H7984_pgp071,-,-,-,-,photosystem II CP43 chlorophyll apoprotein,protein-coding,-,-,-,photosystem II CP43 chlorophyll apoprotein,20210313,-
479676,58699685,rpl16,H7984_pgp068,-,-,-,-,ribosomal protein L16,protein-coding,-,-,-,ribosomal protein L16,20210522,-
479676,58699686,trnT-GGU,H7984_pgt017,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
479676,58699687,accD,H7984_pgp069,-,-,-,-,acetyl-CoA carboxylase carboxyltransferase beta subunit,protein-coding,-,-,-,acetyl-CoA carboxylase carboxyltransferase beta subunit,20210522,-
479676,58699688,infA,H7984_pgp065,-,-,-,-,translation initiation factor 1,protein-coding,-,-,-,translation initiation factor 1,20210313,-
479676,58699689,rps8,H7984_pgp066,-,-,-,-,ribosomal protein S8,protein-coding,-,-,-,ribosomal protein S8,20210313,-
479676,58699690,rps11,H7984_pgp063,-,-,-,-,ribosomal protein S11,protein-coding,-,-,-,ribosomal protein S11,20210313,-
479676,58699691,rpl36,H7984_pgp064,-,-,-,-,ribosomal protein L36,protein-coding,-,-,-,ribosomal protein L36,20210313,-
479676,58699692,ycf1,H7984_pgp061,-,-,-,-,hypothetical chloroplast RF21,protein-coding,-,-,-,hypothetical chloroplast RF21,20210522,-
479676,58699693,rpoA,H7984_pgp062,-,-,-,-,RNA polymerase alpha subunit,protein-coding,-,-,-,RNA polymerase alpha subunit,20210327,-
479676,58699694,psbF,H7984_pgp058,-,-,-,-,photosystem II cytochrome b559 beta subunit,protein-coding,-,-,-,photosystem II cytochrome b559 beta subunit,20201003,-
479676,58699695,psbL,H7984_pgp059,-,-,-,-,photosystem II protein L,protein-coding,-,-,-,photosystem II protein L,20201003,-
479676,58699696,petL,H7984_pgp056,-,-,-,-,cytochrome b6/f complex subunit VI,protein-coding,-,-,-,cytochrome b6/f complex subunit VI,20200905,-
479676,58699697,psbE,H7984_pgp057,-,-,-,-,photosystem II cytochrome b559 alpha subunit,protein-coding,-,-,-,photosystem II cytochrome b559 alpha subunit,20201010,-
479676,58699698,trnW-CCA,H7984_pgt018,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
479676,58699699,petG,H7984_pgp055,-,-,-,-,cytochrome b6/f complex subunit V,protein-coding,-,-,-,cytochrome b6/f complex subunit V,20210123,-
479676,58699700,rpl33,H7984_pgp053,-,-,-,-,ribosomal protein L33,protein-coding,-,-,-,ribosomal protein L33,20210327,-
479676,58699701,trnP-UGG,H7984_pgt019,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
479676,58699702,psaJ,H7984_pgp054,-,-,-,-,photosystem I subunit IX,protein-coding,-,-,-,photosystem I subunit IX,20210327,-
479676,58699703,rpl20,H7984_pgp051,-,-,-,-,ribosomal protein L20,protein-coding,-,-,-,ribosomal protein L20,20210522,-
479676,58699704,rps18,H7984_pgp052,-,-,-,-,ribosomal protein S18,protein-coding,-,-,-,ribosomal protein S18,20210522,-
479676,58699705,psbM,H7984_pgp048,-,-,-,-,photosystem II protein M,protein-coding,-,-,-,photosystem II protein M,20201217,-
479676,58699706,trnC-GCA,H7984_pgt020,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
