#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
445144,44797159,trnQ,HCR26_mgt02,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
445144,44797160,trnM,HCR26_mgt03,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
445144,44797161,ND2,HCR26_mgp13,-,-,MT,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,NADH dehydrogenase subunit 2,20210123,-
445144,44797162,trnW,HCR26_mgt04,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
445144,44797163,trnC,HCR26_mgt05,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
445144,44797164,trnY,HCR26_mgt06,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
445144,44797165,COX1,HCR26_mgp12,-,-,MT,-,cytochrome c oxidase subunit I,protein-coding,-,-,-,cytochrome c oxidase subunit I,20210327,-
445144,44797166,trnL,HCR26_mgt07,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
445144,44797167,COX2,HCR26_mgp11,-,-,MT,-,cytochrome c oxidase subunit II,protein-coding,-,-,-,cytochrome c oxidase subunit II,20210327,-
445144,44797168,trnD,HCR26_mgt08,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
445144,44797169,trnK,HCR26_mgt09,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
445144,44797170,ATP8,HCR26_mgp10,-,-,MT,-,ATP synthase F0 subunit 8,protein-coding,-,-,-,ATP synthase F0 subunit 8,20210327,-
445144,44797171,ATP6,HCR26_mgp09,-,-,MT,-,ATP synthase F0 subunit 6,protein-coding,-,-,-,ATP synthase F0 subunit 6,20210320,-
445144,44797172,COX3,HCR26_mgp08,-,-,MT,-,cytochrome c oxidase subunit III,protein-coding,-,-,-,cytochrome c oxidase subunit III,20210327,-
445144,44797173,trnG,HCR26_mgt10,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
445144,44797174,ND3,HCR26_mgp07,-,-,MT,-,NADH dehydrogenase subunit 3,protein-coding,-,-,-,NADH dehydrogenase subunit 3,20210123,-
445144,44797175,trnA,HCR26_mgt11,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
445144,44797176,trnR,HCR26_mgt12,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
445144,44797177,trnN,HCR26_mgt13,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
445144,44797178,trnS,HCR26_mgt14,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
445144,44797179,trnE,HCR26_mgt15,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
445144,44797180,trnF,HCR26_mgt16,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
445144,44797181,ND5,HCR26_mgp06,-,-,MT,-,NADH dehydrogenase subunit 5,protein-coding,-,-,-,NADH dehydrogenase subunit 5,20210320,-
445144,44797182,trnH,HCR26_mgt17,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
445144,44797183,ND4,HCR26_mgp05,-,-,MT,-,NADH dehydrogenase subunit 4,protein-coding,-,-,-,NADH dehydrogenase subunit 4,20210327,-
445144,44797184,ND4L,HCR26_mgp04,-,-,MT,-,NADH dehydrogenase subunit 4L,protein-coding,-,-,-,NADH dehydrogenase subunit 4L,20210327,-
445144,44797185,trnT,HCR26_mgt18,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
445144,44797186,trnP,HCR26_mgt19,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
445144,44797187,ND6,HCR26_mgp03,-,-,MT,-,NADH dehydrogenase subunit 6,protein-coding,-,-,-,NADH dehydrogenase subunit 6,20210327,-
445144,44797188,CYTB,HCR26_mgp02,-,-,MT,-,cytochrome b,protein-coding,-,-,-,cytochrome b,20210320,-
445144,44797189,trnS,HCR26_mgt20,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
445144,44797190,ND1,HCR26_mgp01,-,-,MT,-,NADH dehydrogenase subunit 1,protein-coding,-,-,-,NADH dehydrogenase subunit 1,20210320,-
445144,44797191,trnL,HCR26_mgt21,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
445144,44797192,l-rRNA,HCR26_mgr02,-,-,MT,-,16S ribosomal RNA,rRNA,-,-,-,-,20200909,-
445144,44797193,trnV,HCR26_mgt22,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
445144,44797194,s-rRNA,HCR26_mgr01,-,-,MT,-,12S ribosomal RNA,rRNA,-,-,-,-,20200909,-
445144,44797195,trnI,HCR26_mgt01,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
