#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1133302,59442907,rps15,IQF76_pgp008,-,-,-,-,ribosomal protein S15,protein-coding,-,-,-,ribosomal protein S15,20210529,-
1133302,59442908,atpA,IQF76_pgp076,-,-,-,-,ATP synthase CF1 alpha subunit,protein-coding,-,-,-,ATP synthase CF1 alpha subunit,20210529,-
1133302,59442909,trnH-GUG,IQF76_pgt008,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59442910,psbC,IQF76_pgp066,-,-,-,-,photosystem II CP43 chlorophyll apoprotein,protein-coding,-,-,-,photosystem II CP43 chlorophyll apoprotein,20210529,-
1133302,59442911,rpoA,IQF76_pgp031,-,-,-,-,RNA polymerase alpha subunit,protein-coding,-,-,-,RNA polymerase alpha subunit,20210529,-
1133302,59442912,rps11,IQF76_pgp030,-,-,-,-,ribosomal protein S11,protein-coding,-,-,-,ribosomal protein S11,20201113,-
1133302,59442913,rps3,IQF76_pgp024,-,-,-,-,ribosomal protein S3,protein-coding,-,-,-,ribosomal protein S3,20210529,-
1133302,59442914,ndhD,IQF76_pgp015,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 4,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 4,20210529,-
1133302,59442915,psbJ,IQF76_pgp048,-,-,-,-,photosystem II protein J,protein-coding,-,-,-,photosystem II protein J,20210529,-
1133302,59442916,trnA-UGC,IQF76_pgt028,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59442917,16S,IQF76_pgr001,-,-,-,-,16S ribosomal RNA,rRNA,-,-,-,-,20201029,-
1133302,59442918,psal,IQF76_pgp052,-,-,-,-,photosystem I subunit VIII,protein-coding,-,-,-,photosystem I subunit VIII,20201118,-
1133302,59442919,petN,IQF76_pgp084,-,-,-,-,cytochrome b6/f complex subunit VIII,protein-coding,-,-,-,cytochrome b6/f complex subunit VIII,20210417,-
1133302,59442920,trnN-GUU,IQF76_pgt032,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59442921,rrn23,IQF76_pgr007,-,-,-,-,23S ribosomal RNA,rRNA,-,-,-,-,20201029,-
1133302,59442922,trnI-GAU,IQF76_pgt035,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59442923,ndhC,IQF76_pgp057,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 3,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 3,20210529,-
1133302,59442924,atpH,IQF76_pgp078,-,-,-,-,ATP synthase CF0 subunit III,protein-coding,-,-,-,ATP synthase CF0 subunit III,20201102,-
1133302,59442925,atpI,IQF76_pgp079,-,-,-,-,ATP synthase CF0 subunit IV,protein-coding,-,-,-,ATP synthase CF0 subunit IV,20210529,-
1133302,59442926,ycf12,IQF76_pgp075,-,-,-,-,hypothetical chloroplast RF12,protein-coding,-,-,-,hypothetical chloroplast RF12,20210417,-
1133302,59442927,rpl22,IQF76_pgp023,-,-,-,-,ribosomal protein L22,protein-coding,-,-,-,ribosomal protein L22,20210529,-
1133302,59442928,trnM-CAU,IQF76_pgt021,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59442929,trnT-UGU,IQF76_pgt017,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59442930,ndhl,IQF76_pgp011,-,-,-,-,NADH-plastoquinone oxidoreductase subunit I,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit I,20210529,-
1133302,59442931,ndhA,IQF76_pgp010,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 1,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 1,20210529,-
1133302,59442932,cemA,IQF76_pgp050,-,-,-,-,chloroplast envelope membrane protein,protein-coding,-,-,-,chloroplast envelope membrane protein,20210529,-
1133302,59442933,ndhK,IQF76_pgp058,-,-,-,-,NADH-plastoquinone oxidoreductase subunit K,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit K,20210529,-
1133302,59442934,ndhB,IQF76_pgp003,-,-,-,-,NdhB,protein-coding,-,-,-,NdhB,20210529,-
1133302,59442935,atpB,IQF76_pgp055,-,-,-,-,ATP synthase CF1 beta subunit,protein-coding,-,-,-,ATP synthase CF1 beta subunit,20210529,-
1133302,59442936,rpl36,IQF76_pgp029,-,-,-,-,ribosomal protein L36,protein-coding,-,-,-,ribosomal protein L36,20201102,-
1133302,59442937,rpl14,IQF76_pgp026,-,-,-,-,ribosomal protein L14,protein-coding,-,-,-,ribosomal protein L14,20210529,-
1133302,59442938,trnF-GAA,IQF76_pgt019,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59442939,rpl16,IQF76_pgp025,-,-,-,-,ribosomal protein L16,protein-coding,-,-,-,ribosomal protein L16,20210529,-
1133302,59442940,trnV-UAC,IQF76_pgt020,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59442941,rps19,IQF76_pgp022,-,-,-,-,ribosomal protein S19,protein-coding,-,-,-,ribosomal protein S19,20210529,-
1133302,59442942,clpP,IQF76_pgp038,-,-,-,-,Clp protease proteolytic subunit,protein-coding,-,-,-,Clp protease proteolytic subunit,20210529,-
1133302,59442943,rpl32,IQF76_pgp017,-,-,-,-,ribosomal protein L32,protein-coding,-,-,-,ribosomal protein L32,20210529,-
1133302,59442944,psaB,IQF76_pgp063,-,-,-,-,photosystem I P700 apoprotein A2,protein-coding,-,-,-,photosystem I P700 apoprotein A2,20210529,-
1133302,59442945,ndhG,IQF76_pgp012,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 6,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 6,20210529,-
1133302,59442946,rpl2,IQF76_pgp021,-,-,-,-,ribosomal protein L2,protein-coding,-,-,-,ribosomal protein L2,20210529,-
1133302,59442947,ORF474,IQF76_pgp007,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210529,-
1133302,59442948,trnI-CAU,IQF76_pgt025,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59442949,petL,IQF76_pgp044,-,-,-,-,cytochrome b6/f complex subunit VI,protein-coding,-,-,-,cytochrome b6/f complex subunit VI,20201029,-
1133302,59442950,ndhE,IQF76_pgp013,-,-,-,-,NdhE,protein-coding,-,-,-,NdhE,20210529,-
1133302,59442951,atpF,IQF76_pgp077,-,-,-,-,ATP synthase CF0 subunit I,protein-coding,-,-,-,ATP synthase CF0 subunit I,20210529,-
1133302,59442952,rps8,IQF76_pgp027,-,-,-,-,ribosomal protein S8,protein-coding,-,-,-,ribosomal protein S8,20210529,-
1133302,59442953,rpl20,IQF76_pgp039,-,-,-,-,ribosomal protein L20,protein-coding,-,-,-,ribosomal protein L20,20210529,-
1133302,59442954,petB,IQF76_pgp033,-,-,-,-,cytochrome b6,protein-coding,-,-,-,cytochrome b6,20210529,-
1133302,59442955,trnL-UAG,IQF76_pgt031,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59442956,rps18,IQF76_pgp040,-,-,-,-,ribosomal protein S18,protein-coding,-,-,-,ribosomal protein S18,20201113,-
1133302,59442957,trnG-GCC,IQF76_pgt014,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59442958,trnQ-UUG,IQF76_pgt006,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59442959,psbH,IQF76_pgp034,-,-,-,-,photosystem II phosphoprotein,protein-coding,-,-,-,photosystem II phosphoprotein,20210529,-
1133302,59442960,rpl33,IQF76_pgp041,-,-,-,-,ribosomal protein L33,protein-coding,-,-,-,ribosomal protein L33,20210529,-
1133302,59442961,psbF,IQF76_pgp046,-,-,-,-,photosystem II cytochrome b559 beta subunit,protein-coding,-,-,-,photosystem II cytochrome b559 beta subunit,20210417,-
1133302,59442962,psbL,IQF76_pgp047,-,-,-,-,photosystem II protein L,protein-coding,-,-,-,photosystem II protein L,20201117,-
1133302,59442963,psbE,IQF76_pgp045,-,-,-,-,photosystem II cytochrome b559 alpha subunit,protein-coding,-,-,-,photosystem II cytochrome b559 alpha subunit,20201114,-
1133302,59442964,trnR-ACG,IQF76_pgt029,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59442965,4.5S,IQF76_pgr003,-,-,-,-,4.5S ribosomal RNA,rRNA,-,-,-,-,20201029,-
1133302,59442966,trnW-CCA,IQF76_pgt023,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59442967,infA,IQF76_pgp028,-,-,-,-,translational initiation factor 1,protein-coding,-,-,-,translational initiation factor 1,20201117,-
1133302,59442968,pafII,IQF76_pgp051,-,-,-,-,photosystem I assembly protein Ycf4,protein-coding,-,-,-,photosystem I assembly protein Ycf4,20210529,-
1133302,59442969,psbK,IQF76_pgp072,-,-,-,-,photosystem II protein K,protein-coding,-,-,-,photosystem II protein K,20210529,-
1133302,59442970,psbN,IQF76_pgp035,-,-,-,-,PsbN,protein-coding,-,-,-,PsbN,20201111,-
1133302,59442971,ycf66,IQF76_pgp085,-,-,-,-,Ycf66,protein-coding,-,-,-,Ycf66,20210529,-
1133302,59442972,psaM,IQF76_pgp074,-,-,-,-,photosystem I protein M,protein-coding,-,-,-,photosystem I protein M,20201116,-
1133302,59442973,rrn5,IQF76_pgr005,-,-,-,-,5S ribosomal RNA,rRNA,-,-,-,-,20201029,-
1133302,59442974,23S,IQF76_pgr002,-,-,-,-,23S ribosomal RNA,rRNA,-,-,-,-,20201029,-
1133302,59442975,trnS-GCU,IQF76_pgt005,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59442976,petG,IQF76_pgp043,-,-,-,-,cytochrome b6/f complex subunit V,protein-coding,-,-,-,cytochrome b6/f complex subunit V,20210417,-
1133302,59442977,trnC-GCA,IQF76_pgt002,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59442978,psbl,IQF76_pgp073,-,-,-,-,photosystem II protein I,protein-coding,-,-,-,photosystem II protein I,20201117,-
1133302,59442979,psbZ,IQF76_pgp065,-,-,-,-,photosystem II protein Z,protein-coding,-,-,-,photosystem II protein Z,20201114,-
1133302,59442980,rps4,IQF76_pgp060,-,-,-,-,ribosomal protein S4,protein-coding,-,-,-,ribosomal protein S4,20210529,-
1133302,59442981,trnE-UUC,IQF76_pgt011,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59442982,psbM,IQF76_pgp086,-,-,-,-,photosystem II protein M,protein-coding,-,-,-,photosystem II protein M,20201110,-
1133302,59442983,ccsA,IQF76_pgp016,-,-,-,-,CcsA,protein-coding,-,-,-,CcsA,20210529,-
1133302,59442984,trnN-GUU,IQF76_pgt030,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59442985,5S,IQF76_pgr004,-,-,-,-,5S ribosomal RNA,rRNA,-,-,-,-,20201029,-
1133302,59442986,trnY-GUA,IQF76_pgt010,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59442987,rps14,IQF76_pgp064,-,-,-,-,ribosomal protein S14,protein-coding,-,-,-,ribosomal protein S14,20210529,-
1133302,59442988,accD,IQF76_pgp053,-,-,-,-,acetyl-CoA carboxylase carboxyltransferase beta subunit,protein-coding,-,-,-,acetyl-CoA carboxylase carboxyltransferase beta subunit,20210529,-
1133302,59442989,psaJ,IQF76_pgp042,-,-,-,-,photosystem I subunit IX,protein-coding,-,-,-,photosystem I subunit IX,20210529,-
1133302,59442990,trnV-GAC,IQF76_pgt026,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59442991,trnP-UGG,IQF76_pgt024,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59442992,ycf2,IQF76_pgp068,-,-,-,-,Ycf2,protein-coding,-,-,-,Ycf2,20210529,-
1133302,59442993,atpE,IQF76_pgp056,-,-,-,-,ATP synthase CF1 epsilon subunit,protein-coding,-,-,-,ATP synthase CF1 epsilon subunit,20210529,-
1133302,59442994,trnT-GGU,IQF76_pgt012,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59442995,trnL-UAA,IQF76_pgt018,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59442996,ndhJ,IQF76_pgp059,-,-,-,-,NADH-plastoquinone oxidoreductase subunit J,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit J,20210529,-
1133302,59442997,chlB,IQF76_pgp071,-,-,-,-,protochlorophyllide reductase ChlB subunit,protein-coding,-,-,-,protochlorophyllide reductase ChlB subunit,20210529,-
1133302,59442998,psbD,IQF76_pgp067,-,-,-,-,photosystem II protein D2,protein-coding,-,-,-,photosystem II protein D2,20210529,-
1133302,59442999,16S,IQF76_pgr008,-,-,-,-,16S ribosomal RNA,rRNA,-,-,-,-,20201029,-
1133302,59443000,trnR-ACG,IQF76_pgt033,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59443001,trnG-UCC,IQF76_pgt004,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59443002,ndhF,IQF76_pgp019,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 5,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 5,20210529,-
1133302,59443003,trnfM-CAU,IQF76_pgt015,-,-,-,-,tRNA,tRNA,-,-,-,-,20201029,-
1133302,59443004,rpoB,IQF76_pgp083,-,-,-,-,RNA polymerase beta subunit,protein-coding,-,-,-,RNA polymerase beta subunit,20210529,-
1133302,59443005,rps12,IQF76_pgp001,-,-,-,-,ribosomal protein S12,protein-coding,-,-,-,ribosomal protein S12,20210529,-
1133302,62623351,trnL(UAA),JR307_mgt01,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210210,-
1133302,62623352,atp4,JR307_mgp09,-,-,MT,-,ATP synthase F0 subunit b,protein-coding,-,-,-,ATP synthase F0 subunit b,20210529,-
1133302,62623353,rtl,JR307_mgp13,-,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210529,-
1133302,62623354,cox3,JR307_mgp16,-,-,MT,-,cytochrome c oxidase subunit 3,protein-coding,-,-,-,cytochrome c oxidase subunit 3,20210529,-
1133302,62623355,trnC(GCA),JR307_mgt23,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210210,-
1133302,62623356,trnR(UCU),JR307_mgt02,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210210,-
1133302,62623357,rrn5,JR307_mgr02,-,-,MT,-,5S ribosomal RNA,rRNA,-,-,-,-,20210210,-
1133302,62623358,nad4,JR307_mgp42,-,-,MT,-,NADH dehydrogenase subunit 4,protein-coding,-,-,-,NADH dehydrogenase subunit 4,20210417,-
1133302,62623359,nad1,JR307_mgp15,-,-,MT,-,NADH dehydrogenase subunit 1,protein-coding,-,-,-,NADH dehydrogenase subunit 1,20210529,-
1133302,62623360,rps10,JR307_mgp33,-,-,MT,-,ribosomal protein S10,protein-coding,-,-,-,ribosomal protein S10,20210320,-
1133302,62623361,nad2,JR307_mgp41,-,-,MT,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,NADH dehydrogenase subunit 2,20210529,-
1133302,62623362,rps19,JR307_mgp31,-,-,MT,-,ribosomal protein S19,protein-coding,-,-,-,ribosomal protein S19,20210306,-
1133302,62623363,nad9,JR307_mgp12,-,-,MT,-,NADH dehydrogenase subunit 9,protein-coding,-,-,-,NADH dehydrogenase subunit 9,20210306,-
1133302,62623364,rps4,JR307_mgp08,-,-,MT,-,ribosomal protein S4,protein-coding,-,-,-,ribosomal protein S4,20210529,-
1133302,62623365,trnV(UAC),JR307_mgt10,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210210,-
1133302,62623366,cox1,JR307_mgp10,-,-,MT,-,cytochrome c oxidase subunit 1,protein-coding,-,-,-,cytochrome c oxidase subunit 1,20210417,-
1133302,62623367,ccmFC,JR307_mgp02,-,-,MT,-,cytochrome c biogenesis factor C,protein-coding,-,-,-,cytochrome c biogenesis factor C,20210529,-
1133302,62623368,trnQ(UUG),JR307_mgt25,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210210,-
1133302,62623369,trnY(GUA),JR307_mgt14,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210210,-
1133302,62623370,rpl16,JR307_mgp29,-,-,MT,-,ribosomal protein L16,protein-coding,-,-,-,ribosomal protein L16,20210417,-
1133302,62623371,rps8,JR307_mgp26,-,-,MT,-,ribosomal protein S8,protein-coding,-,-,-,ribosomal protein S8,20210529,-
1133302,62623372,trnA(UGC),JR307_mgt13,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210210,-
1133302,62623373,cob,JR307_mgp14,-,-,MT,-,apocytochrome b,protein-coding,-,-,-,apocytochrome b,20210529,-
1133302,62623374,atp8,JR307_mgp21,-,-,MT,-,ATP synthase F0 subunit 8,protein-coding,-,-,-,ATP synthase F0 subunit 8,20210529,-
1133302,62623375,nad6,JR307_mgp37,-,-,MT,-,NADH dehydrogenase subunit 6,protein-coding,-,-,-,NADH dehydrogenase subunit 6,20210320,-
1133302,62623376,cox2,JR307_mgp17,-,-,MT,-,cytochrome c oxidase subunit 2,protein-coding,-,-,-,cytochrome c oxidase subunit 2,20210529,-
1133302,62623377,ccmB,JR307_mgp05,-,-,MT,-,cytochrome c biogenesis B,protein-coding,-,-,-,cytochrome c biogenesis B,20210529,-
1133302,62623378,atp6,JR307_mgp38,-,-,MT,-,ATP synthase F0 subunit 6,protein-coding,-,-,-,ATP synthase F0 subunit 6,20210320,-
1133302,62623379,ccmFN,JR307_mgp03,-,-,MT,-,cytochrome c biogenesis factor N,protein-coding,-,-,-,cytochrome c biogenesis factor N,20210529,-
1133302,62623380,ccmC,JR307_mgp04,-,-,MT,-,cytochrome c biogenesis C,protein-coding,-,-,-,cytochrome c biogenesis C,20210529,-
1133302,62623381,trnN(GUU),JR307_mgt07,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210210,-
1133302,62623382,trnG(UCC),JR307_mgt18,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210210,-
1133302,62623383,atp1,JR307_mgp11,-,-,MT,-,ATP synthase F1 subunit alpha,protein-coding,-,-,-,ATP synthase F1 subunit alpha,20210320,-
1133302,62623384,rps14,JR307_mgp27,-,-,MT,-,ribosomal protein S14,protein-coding,-,-,-,ribosomal protein S14,20210306,-
1133302,62623385,trnMf(CAU),JR307_mgt16,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210210,-
1133302,62623386,sdh4,JR307_mgp20,-,-,MT,-,succinate dehydrogenase subunit 4,protein-coding,-,-,-,succinate dehydrogenase subunit 4,20210320,-
1133302,62623387,rpl6,JR307_mgp25,-,-,MT,-,ribosomal protein L6,protein-coding,-,-,-,ribosomal protein L6,20210403,-
1133302,62623388,trnW(CCA),JR307_mgt09,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210210,-
1133302,62623389,rpl5,JR307_mgp28,-,-,MT,-,ribosomal protein L5,protein-coding,-,-,-,ribosomal protein L5,20210320,-
1133302,62623390,rps7,JR307_mgp39,-,-,MT,-,ribosomal protein S7,protein-coding,-,-,-,ribosomal protein S7,20210417,-
1133302,62623391,rps1,JR307_mgp22,-,-,MT,-,ribosomal protein S1,protein-coding,-,-,-,ribosomal protein S1,20210529,-
1133302,62623392,rps11,JR307_mgp23,-,-,MT,-,ribosomal protein S11,protein-coding,-,-,-,ribosomal protein S11,20210320,-
1133302,62623393,rpl2,JR307_mgp32,-,-,MT,-,ribosomal protein L2,protein-coding,-,-,-,ribosomal protein L2,20210529,-
1133302,62623394,rps13,JR307_mgp24,-,-,MT,-,ribosomal protein S13,protein-coding,-,-,-,ribosomal protein S13,20210403,-
1133302,62623395,rps3,JR307_mgp30,-,-,MT,-,ribosomal protein S3,protein-coding,-,-,-,ribosomal protein S3,20210529,-
1133302,62623396,nad4L,JR307_mgp19,-,-,MT,-,NADH dehydrogenase subunit 4L,protein-coding,-,-,-,NADH dehydrogenase subunit 4L,20210403,-
1133302,62623397,trnM(CAU),JR307_mgt17,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210210,-
1133302,62623398,trnK(UUU),JR307_mgt21,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210210,-
1133302,62623399,trnL(UAG),JR307_mgt20,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210210,-
1133302,62623400,trnR(ACG),JR307_mgt04,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210210,-
1133302,62623401,trnR(UCU),JR307_mgt15,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210210,-
1133302,62623402,nad5,JR307_mgp43,-,-,MT,-,NADH dehydrogenase subunit 5,protein-coding,-,-,-,NADH dehydrogenase subunit 5,20210529,-
1133302,62623403,trnY(GUA),JR307_mgt03,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210210,-
1133302,62623404,sdh3,JR307_mgp36,-,-,MT,-,succinate dehydrogenase subunit 3,protein-coding,-,-,-,succinate dehydrogenase subunit 3,20210529,-
1133302,62623405,trnS(GCU),JR307_mgt12,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210210,-
1133302,62623406,tatC,JR307_mgp18,-,-,MT,-,Sec-Y independent protein translocase component,protein-coding,-,-,-,Sec-Y independent protein translocase component,20210529,-
1133302,62623407,atp9,JR307_mgp07,-,-,MT,-,ATP synthase F0 subunit 9,protein-coding,-,-,-,ATP synthase F0 subunit 9,20210417,-
1133302,62623408,rps2,JR307_mgp06,-,-,MT,-,ribosomal protein S2,protein-coding,-,-,-,ribosomal protein S2,20210529,-
1133302,62623409,rps12,JR307_mgp40,-,-,MT,-,ribosomal protein S12,protein-coding,-,-,-,ribosomal protein S12,20210529,-
1133302,62623410,trnP(UGG),JR307_mgt08,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210210,-
1133302,62623411,nad3,JR307_mgp35,-,-,MT,-,NADH dehydrogenase subunit 3,protein-coding,-,-,-,NADH dehydrogenase subunit 3,20210320,-
1133302,62623412,trnD(GUC),JR307_mgt11,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210210,-
1133302,62623413,nad7,JR307_mgp34,-,-,MT,-,pseudo,pseudo,-,-,-,-,20210210,-
1133302,62623414,rrn26,JR307_mgr03,-,-,MT,-,26S large subunit ribosomal RNA,rRNA,-,-,-,-,20210210,-
1133302,62623415,rrn18,JR307_mgr01,-,-,MT,-,18S small subunit ribosomal RNA,rRNA,-,-,-,-,20210210,-
1133302,62623416,trnI(CAU),JR307_mgt22,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210210,-
1133302,62623417,trnE(UUC),JR307_mgt06,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210210,-
1133302,62623418,rps10,JR307_mgp01,-,-,MT,-,ribosomal protein S10,protein-coding,-,-,-,ribosomal protein S10,20210210,-
1133302,62623419,trnL(CAA),JR307_mgt27,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210210,-
1133302,62623420,trnS(UGA),JR307_mgt19,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210210,-
