#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
204265,63386136,J2B28_mgt04,J2B28_mgt04,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210326,-
204265,63386137,J2B28_mgt07,J2B28_mgt07,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210326,-
204265,63386138,J2B28_mgt12,J2B28_mgt12,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210326,-
204265,63386139,J2B28_mgt14,J2B28_mgt14,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210326,-
204265,63386140,ATP6,J2B28_mgp08,-,-,MT,-,ATP synthase F0 subunit 6,protein-coding,-,-,-,ATP synthase F0 subunit 6,20210605,-
204265,63386141,COX3,J2B28_mgp07,-,-,MT,-,cytochrome c oxidase subunit III,protein-coding,-,-,-,cytochrome c oxidase subunit III,20210605,-
204265,63386142,J2B28_mgt15,J2B28_mgt15,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210326,-
204265,63386143,J2B28_mgt16,J2B28_mgt16,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210326,-
204265,63386144,ND4,J2B28_mgp04,-,-,MT,-,NADH dehydrogenase subunit 4,protein-coding,-,-,-,NADH dehydrogenase subunit 4,20210605,-
204265,63386145,J2B28_mgt17,J2B28_mgt17,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210326,-
204265,63386146,ND6,J2B28_mgp02,-,-,MT,-,NADH dehydrogenase subunit 6,protein-coding,-,-,-,NADH dehydrogenase subunit 6,20210605,-
204265,63386147,J2B28_mgt20,J2B28_mgt20,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210326,-
204265,63386148,J2B28_mgt21,J2B28_mgt21,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210326,-
204265,63386149,J2B28_mgt01,J2B28_mgt01,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210326,-
204265,63386150,J2B28_mgr02,J2B28_mgr02,-,-,MT,-,12S ribosomal RNA,rRNA,-,-,-,-,20210326,-
204265,63386151,J2B28_mgt02,J2B28_mgt02,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210326,-
204265,63386152,J2B28_mgr01,J2B28_mgr01,-,-,MT,-,16S ribosomal RNA,rRNA,-,-,-,-,20210326,-
204265,63386153,J2B28_mgt03,J2B28_mgt03,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210326,-
204265,63386154,ND1,J2B28_mgp13,-,-,MT,-,NADH dehydrogenase subunit 1,protein-coding,-,-,-,NADH dehydrogenase subunit 1,20210605,-
204265,63386155,J2B28_mgt05,J2B28_mgt05,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210326,-
204265,63386156,J2B28_mgt06,J2B28_mgt06,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210326,-
204265,63386157,ND2,J2B28_mgp12,-,-,MT,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,NADH dehydrogenase subunit 2,20210605,-
204265,63386158,J2B28_mgt08,J2B28_mgt08,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210326,-
204265,63386159,J2B28_mgt09,J2B28_mgt09,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210326,-
204265,63386160,J2B28_mgt10,J2B28_mgt10,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210326,-
204265,63386161,J2B28_mgt11,J2B28_mgt11,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210326,-
204265,63386162,COX1,J2B28_mgp11,-,-,MT,-,cytochrome c oxidase subunit I,protein-coding,-,-,-,cytochrome c oxidase subunit I,20210605,-
204265,63386163,J2B28_mgt13,J2B28_mgt13,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210326,-
204265,63386164,COX2,J2B28_mgp10,-,-,MT,-,cytochrome c oxidase subunit II,protein-coding,-,-,-,cytochrome c oxidase subunit II,20210605,-
204265,63386165,ATP8,J2B28_mgp09,-,-,MT,-,ATP synthase F0 subunit 8,protein-coding,-,-,-,ATP synthase F0 subunit 8,20210605,-
204265,63386166,ND3,J2B28_mgp06,-,-,MT,-,NADH dehydrogenase subunit 3,protein-coding,-,-,-,NADH dehydrogenase subunit 3,20210605,-
204265,63386167,ND4L,J2B28_mgp05,-,-,MT,-,NADH dehydrogenase subunit 4L,protein-coding,-,-,-,NADH dehydrogenase subunit 4L,20210605,-
204265,63386168,J2B28_mgt18,J2B28_mgt18,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210326,-
204265,63386169,J2B28_mgt19,J2B28_mgt19,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210326,-
204265,63386170,ND5,J2B28_mgp03,-,-,MT,-,NADH dehydrogenase subunit 5,protein-coding,-,-,-,NADH dehydrogenase subunit 5,20210605,-
204265,63386171,CYTB,J2B28_mgp01,-,-,MT,-,cytochrome b,protein-coding,-,-,-,cytochrome b,20210420,-
204265,63386172,J2B28_mgt22,J2B28_mgt22,-,-,MT,-,tRNA,tRNA,-,-,-,-,20210326,-
