#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
105883,42265100,petG,GFD15_pgp044,-,-,-,-,cytochrome b6/f complex subunit V,protein-coding,-,-,-,cytochrome b6/f complex subunit V,20210212,-
105883,42265101,trnW-CCA,GFD15_pgt021,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
105883,42265102,trnP-UGG,GFD15_pgt022,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
105883,42265103,psaJ,GFD15_pgp043,-,-,-,-,photosystem I subunit IX,protein-coding,-,-,-,photosystem I subunit IX,20200801,-
105883,42265104,rpl33,GFD15_pgp042,-,-,-,-,ribosomal protein L33,protein-coding,-,-,-,ribosomal protein L33,20200919,-
105883,42265105,rps18,GFD15_pgp041,-,-,-,-,pseudo,pseudo,-,-,-,-,20200908,-
105883,42265106,rpl20,GFD15_pgp040,-,-,-,-,ribosomal protein L20,protein-coding,-,-,-,ribosomal protein L20,20201217,-
105883,42265107,rps12,GFD15_pgp039,-,-,-,-,ribosomal protein S12,protein-coding,-,-,-,ribosomal protein S12,20200919,-
105883,42265108,clpP,GFD15_pgp037,-,-,-,-,pseudo,pseudo,-,-,-,-,20200908,-
105883,42265109,trnH-GUG,GFD15_pgt001,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
105883,42265110,psbB,GFD15_pgp036,-,-,-,-,photosystem II CP47 chlorophyll apoprotein,protein-coding,-,-,-,photosystem II CP47 chlorophyll apoprotein,20200919,-
105883,42265111,psbT,GFD15_pgp035,-,-,-,-,photosystem II protein T,protein-coding,-,-,-,photosystem II protein T,20200801,-
105883,42265112,psbN,GFD15_pgp034,-,-,-,-,photosystem II protein N,protein-coding,-,-,-,photosystem II protein N,20200912,-
105883,42265113,psbH,GFD15_pgp033,-,-,-,-,photosystem II protein H,protein-coding,-,-,-,photosystem II protein H,20200919,-
105883,42265114,petB,GFD15_pgp032,-,-,-,-,apocytochrome b6 of cytochrome b6/f complex,protein-coding,-,-,-,apocytochrome b6 of cytochrome b6/f complex,20201010,-
105883,42265115,petD,GFD15_pgp031,-,-,-,-,cytochrome b6/f complex subunit IV,protein-coding,-,-,-,cytochrome b6/f complex subunit IV,20200801,-
105883,42265116,rpoA,GFD15_pgp030,-,-,-,-,RNA polymerase alpha subunit,protein-coding,-,-,-,RNA polymerase alpha subunit,20201217,-
105883,42265117,rps11,GFD15_pgp029,-,-,-,-,ribosomal protein S11,protein-coding,-,-,-,ribosomal protein S11,20200919,-
105883,42265118,rpl36,GFD15_pgp028,-,-,-,-,ribosomal protein L36,protein-coding,-,-,-,ribosomal protein L36,20200801,-
105883,42265119,infA,GFD15_pgp027,-,-,-,-,translational initiation factor 1,protein-coding,-,-,-,translational initiation factor 1,20200919,-
105883,42265120,rps8,GFD15_pgp026,-,-,-,-,ribosomal protein S8,protein-coding,-,-,-,ribosomal protein S8,20200919,-
105883,42265121,rpl14,GFD15_pgp025,-,-,-,-,ribosomal protein L14,protein-coding,-,-,-,ribosomal protein L14,20200919,-
105883,42265122,rpl16,GFD15_pgp024,-,-,-,-,ribosomal protein L16,protein-coding,-,-,-,ribosomal protein L16,20201217,-
105883,42265123,rps3,GFD15_pgp023,-,-,-,-,pseudo,pseudo,-,-,-,-,20200908,-
105883,42265124,rpl22,GFD15_pgp022,-,-,-,-,ribosomal protein L22,protein-coding,-,-,-,ribosomal protein L22,20200905,-
105883,42265125,rps19,GFD15_pgp021,-,-,-,-,ribosomal protein S19,protein-coding,-,-,-,ribosomal protein S19,20200919,-
105883,42265126,rpl2,GFD15_pgp020,-,-,-,-,ribosomal protein L2,protein-coding,-,-,-,ribosomal protein L2,20201217,-
105883,42265127,rpl23,GFD15_pgp019,-,-,-,-,ribosomal protein L23,protein-coding,-,-,-,ribosomal protein L23,20201217,-
105883,42265128,trnI-CAU,GFD15_pgt023,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
105883,42265129,ycf2,GFD15_pgp018,-,-,-,-,pseudo,pseudo,-,-,-,-,20200908,-
105883,42265130,trnL-CAA,GFD15_pgt024,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
105883,42265131,ndhB,GFD15_pgp017,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 2,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 2,20200919,-
105883,42265132,rps7,GFD15_pgp016,-,-,-,-,ribosomal protein S7,protein-coding,-,-,-,ribosomal protein S7,20200919,-
105883,42265133,trnV-GAC,GFD15_pgt025,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
105883,42265134,rrn16,GFD15_pgr008,-,-,-,-,16S ribosomal RNA,rRNA,-,-,-,-,20200908,-
105883,42265135,trnI-GAU,GFD15_pgt026,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
105883,42265136,trnA-UGC,GFD15_pgt027,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
105883,42265137,rrn23,GFD15_pgr007,-,-,-,-,23S ribosomal RNA,rRNA,-,-,-,-,20200908,-
105883,42265138,rrn4.5,GFD15_pgr006,-,-,-,-,4.5S ribosomal RNA,rRNA,-,-,-,-,20200908,-
105883,42265139,rrn5,GFD15_pgr005,-,-,-,-,5S ribosomal RNA,rRNA,-,-,-,-,20200908,-
105883,42265140,trnR-ACG,GFD15_pgt028,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
105883,42265141,trnN-GUU,GFD15_pgt029,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
105883,42265142,ndhF,GFD15_pgp015,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 5,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 5,20200919,-
105883,42265143,rpl32,GFD15_pgp014,-,-,-,-,ribosomal protein L32,protein-coding,-,-,-,ribosomal protein L32,20201217,-
105883,42265144,trnL-UAG,GFD15_pgt030,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
105883,42265145,ccsA,GFD15_pgp013,-,-,-,-,cytochrome c heme attachment protein,protein-coding,-,-,-,cytochrome c heme attachment protein,20201217,-
105883,42265146,ndhD,GFD15_pgp012,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 4,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 4,20201217,-
105883,42265147,psaC,GFD15_pgp011,-,-,-,-,photosystem I subunit VII,protein-coding,-,-,-,photosystem I subunit VII,20200801,-
105883,42265148,ndhE,GFD15_pgp010,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 4L,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 4L,20200919,-
105883,42265149,ndhG,GFD15_pgp009,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 6,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 6,20201217,-
105883,42265150,ndhI,GFD15_pgp008,-,-,-,-,NADH-plastoquinone oxidoreductase subunit I,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit I,20201217,-
105883,42265151,ndhA,GFD15_pgp007,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 1,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 1,20201217,-
105883,42265152,ndhH,GFD15_pgp006,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 7,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 7,20200912,-
105883,42265153,rps15,GFD15_pgp005,-,-,-,-,ribosomal protein S15,protein-coding,-,-,-,ribosomal protein S15,20201217,-
105883,42265154,ycf1,GFD15_pgp004,-,-,-,-,pseudo,pseudo,-,-,-,-,20200908,-
105883,42265155,trnN-GUU,GFD15_pgt031,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
105883,42265156,trnR-ACG,GFD15_pgt032,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
105883,42265157,rrn5,GFD15_pgr004,-,-,-,-,5S ribosomal RNA,rRNA,-,-,-,-,20200908,-
105883,42265158,rrn4.5,GFD15_pgr003,-,-,-,-,4.5S ribosomal RNA,rRNA,-,-,-,-,20200908,-
105883,42265159,rrn23,GFD15_pgr002,-,-,-,-,23S ribosomal RNA,rRNA,-,-,-,-,20200908,-
105883,42265160,trnA-UGC,GFD15_pgt033,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
105883,42265161,trnI-GAU,GFD15_pgt034,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
105883,42265162,GFD15_pgr001,GFD15_pgr001,-,-,-,-,16S ribosomal RNA,rRNA,-,-,-,-,20200908,-
105883,42265163,rps7,GFD15_pgp003,-,-,-,-,ribosomal protein S7,protein-coding,-,-,-,ribosomal protein S7,20200919,-
105883,42265164,ndhB,GFD15_pgp002,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 2,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 2,20200919,-
105883,42265165,trnL-CAA,GFD15_pgt036,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
105883,42265166,ycf2,GFD15_pgp001,-,-,-,-,pseudo,pseudo,-,-,-,-,20200908,-
105883,42265167,trnI-CAU,GFD15_pgt037,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
105883,42265168,trnV-GAC,GFD15_pgt035,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
105883,42265169,rps12,GFD15_pgp038,-,-,-,-,ribosomal protein S12,protein-coding,-,-,-,ribosomal protein S12,20200919,-
