#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
55383,42269084,rbcL,GFC71_pgp058,-,-,-,-,"ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",protein-coding,-,-,-,"ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",20201128,-
55383,42269085,accD,GFC71_pgp057,-,-,-,-,acetyl-CoA carboxylase carboxyl transferase beta,protein-coding,-,-,-,acetyl-CoA carboxylase carboxyl transferase beta,20201201,-
55383,42269086,psaI,GFC71_pgp056,-,-,-,-,photosystem I subunit VIII,protein-coding,-,-,-,photosystem I subunit VIII,20201217,-
55383,42269087,ycf4,GFC71_pgp055,-,-,-,-,photosystem I assembly factor II,protein-coding,-,-,-,photosystem I assembly factor II,20201128,-
55383,42269088,cemA,GFC71_pgp054,-,-,-,-,chloroplast envelope membrane protein,protein-coding,-,-,-,chloroplast envelope membrane protein,20201128,-
55383,42269089,petA,GFC71_pgp053,-,-,-,-,cytochrome f,protein-coding,-,-,-,cytochrome f,20201129,-
55383,42269090,psbJ,GFC71_pgp052,-,-,-,-,photosystem II protein J,protein-coding,-,-,-,photosystem II protein J,20200801,-
55383,42269091,psbL,GFC71_pgp051,-,-,-,-,photosystem II protein L,protein-coding,-,-,-,photosystem II protein L,20200801,-
55383,42269092,psbF,GFC71_pgp050,-,-,-,-,photosystem II cytochrome b559 beta subunit,protein-coding,-,-,-,photosystem II cytochrome b559 beta subunit,20200801,-
55383,42269093,psbE,GFC71_pgp049,-,-,-,-,photosystem II cytochrome b559 alpha subunit,protein-coding,-,-,-,photosystem II cytochrome b559 alpha subunit,20200801,-
55383,42269094,petL,GFC71_pgp048,-,-,-,-,cytochrome b6/f complex subunit VI,protein-coding,-,-,-,cytochrome b6/f complex subunit VI,20201217,-
55383,42269095,petG,GFC71_pgp047,-,-,-,-,cytochrome b6/f complex subunit V,protein-coding,-,-,-,cytochrome b6/f complex subunit V,20210212,-
55383,42269096,trnW-CCA,GFC71_pgt021,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
55383,42269097,trnP-UGG,GFC71_pgt022,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
55383,42269098,psaJ,GFC71_pgp046,-,-,-,-,photosystem I subunit IX,protein-coding,-,-,-,photosystem I subunit IX,20201217,-
55383,42269099,rpl33,GFC71_pgp045,-,-,-,-,ribosomal protein L33,protein-coding,-,-,-,ribosomal protein L33,20201128,-
55383,42269100,rps18,GFC71_pgp044,-,-,-,-,ribosomal protein S18,protein-coding,-,-,-,ribosomal protein S18,20201217,-
55383,42269101,rpl20,GFC71_pgp043,-,-,-,-,ribosomal protein L20,protein-coding,-,-,-,ribosomal protein L20,20201128,-
55383,42269102,rps12,GFC71_pgp042,-,-,-,-,ribosomal protein S12,protein-coding,-,-,-,ribosomal protein S12,20200801,-
55383,42269103,trnH-GUG,GFC71_pgt001,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
55383,42269104,clpP,GFC71_pgp040,-,-,-,-,clp protease proteolytic subunit,protein-coding,-,-,-,clp protease proteolytic subunit,20201128,-
55383,42269105,psbB,GFC71_pgp039,-,-,-,-,photosystem II p680 chlorophyll A apoprotein,protein-coding,-,-,-,photosystem II p680 chlorophyll A apoprotein,20201217,-
55383,42269106,psbT,GFC71_pgp038,-,-,-,-,photosystem II protein T,protein-coding,-,-,-,photosystem II protein T,20201217,-
55383,42269107,psbN,GFC71_pgp037,-,-,-,-,photosystem II protein N,protein-coding,-,-,-,photosystem II protein N,20200801,-
55383,42269108,psbH,GFC71_pgp036,-,-,-,-,photosystem II phosphoprotein,protein-coding,-,-,-,photosystem II phosphoprotein,20201217,-
55383,42269109,petB,GFC71_pgp035,-,-,-,-,cytochrome b6,protein-coding,-,-,-,cytochrome b6,20201128,-
55383,42269110,petD,GFC71_pgp034,-,-,-,-,cytochrome b6/f complex subunit IV,protein-coding,-,-,-,cytochrome b6/f complex subunit IV,20201128,-
55383,42269111,rpoA,GFC71_pgp033,-,-,-,-,RNA polymerase alpha subunit,protein-coding,-,-,-,RNA polymerase alpha subunit,20201128,-
55383,42269112,rps11,GFC71_pgp032,-,-,-,-,ribosomal protein S11,protein-coding,-,-,-,ribosomal protein S11,20201217,-
55383,42269113,rpl36,GFC71_pgp031,-,-,-,-,ribosomal protein L36,protein-coding,-,-,-,ribosomal protein L36,20200801,-
55383,42269114,infA,GFC71_pgp030,-,-,-,-,translational initiation factor 1,protein-coding,-,-,-,translational initiation factor 1,20200926,-
55383,42269115,rps8,GFC71_pgp029,-,-,-,-,ribosomal protein S8,protein-coding,-,-,-,ribosomal protein S8,20201128,-
55383,42269116,rpl14,GFC71_pgp028,-,-,-,-,ribosomal protein L14,protein-coding,-,-,-,ribosomal protein L14,20201217,-
55383,42269117,rpl16,GFC71_pgp027,-,-,-,-,ribosomal protein L16,protein-coding,-,-,-,ribosomal protein L16,20201128,-
55383,42269118,rps3,GFC71_pgp026,-,-,-,-,ribosomal protein S3,protein-coding,-,-,-,ribosomal protein S3,20201129,-
55383,42269119,rpl22,GFC71_pgp025,-,-,-,-,ribosomal protein L22,protein-coding,-,-,-,ribosomal protein L22,20201128,-
55383,42269120,rps19,GFC71_pgp024,-,-,-,-,ribosomal protein S19,protein-coding,-,-,-,ribosomal protein S19,20201128,-
55383,42269121,rpl2,GFC71_pgp023,-,-,-,-,ribosomal protein L2,protein-coding,-,-,-,ribosomal protein L2,20201217,-
55383,42269122,rpl23,GFC71_pgp022,-,-,-,-,ribosomal protein L23,protein-coding,-,-,-,ribosomal protein L23,20201217,-
55383,42269123,trnM-CAU,GFC71_pgt023,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
55383,42269124,ycf2,GFC71_pgp021,-,-,-,-,hypothetical chloroplast RF21,protein-coding,-,-,-,hypothetical chloroplast RF21,20201128,-
55383,42269125,trnL-CAA,GFC71_pgt024,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
55383,42269126,ndhB,GFC71_pgp020,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 2,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 2,20201217,-
55383,42269127,rps7,GFC71_pgp019,-,-,-,-,ribosomal protein S7,protein-coding,-,-,-,ribosomal protein S7,20201217,-
55383,42269128,trnV-GAC,GFC71_pgt025,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
55383,42269129,rrn16,GFC71_pgr008,-,-,-,-,16S ribosomal RNA,rRNA,-,-,-,-,20200908,-
55383,42269130,trnE-UUC,GFC71_pgt026,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
55383,42269131,trnA-UGC,GFC71_pgt027,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
55383,42269132,rrn23,GFC71_pgr007,-,-,-,-,23S ribosomal RNA,rRNA,-,-,-,-,20200908,-
55383,42269133,rrn4.5,GFC71_pgr006,-,-,-,-,4.5S ribosomal RNA,rRNA,-,-,-,-,20200908,-
55383,42269134,rrn5,GFC71_pgr005,-,-,-,-,5S ribosomal RNA,rRNA,-,-,-,-,20200908,-
55383,42269135,trnR-ACG,GFC71_pgt028,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
55383,42269136,trnN-GUU,GFC71_pgt029,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
55383,42269137,ycf1,GFC71_pgp018,-,-,-,-,pseudo,pseudo,-,-,-,-,20200908,-
55383,42269138,ndhF,GFC71_pgp017,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 5,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 5,20201128,-
55383,42269139,rpl32,GFC71_pgp016,-,-,-,-,ribosomal protein L32,protein-coding,-,-,-,ribosomal protein L32,20201128,-
55383,42269140,trnL-UAG,GFC71_pgt030,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
55383,42269141,ccsA,GFC71_pgp015,-,-,-,-,cytochrome c heme attachment protein,protein-coding,-,-,-,cytochrome c heme attachment protein,20201128,-
55383,42269142,ndhD,GFC71_pgp014,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 4,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 4,20201128,-
55383,42269143,psaC,GFC71_pgp013,-,-,-,-,photosystem I subunit VII,protein-coding,-,-,-,photosystem I subunit VII,20200801,-
55383,42269144,ndhE,GFC71_pgp012,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 4L,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 4L,20201128,-
55383,42269145,ndhG,GFC71_pgp011,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 6,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 6,20201129,-
55383,42269146,ndhI,GFC71_pgp010,-,-,-,-,NADH-plastoquinone oxidoreductase subunit I,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit I,20201128,-
55383,42269147,ndhA,GFC71_pgp009,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 1,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 1,20201128,-
55383,42269148,ndhH,GFC71_pgp008,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 7,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 7,20201128,-
55383,42269149,rps15,GFC71_pgp007,-,-,-,-,ribosomal protein S15,protein-coding,-,-,-,ribosomal protein S15,20201128,-
55383,42269150,ycf1,GFC71_pgp006,-,-,-,-,hypothetical chloroplast RF19,protein-coding,-,-,-,hypothetical chloroplast RF19,20201128,-
55383,42269151,trnN-GUU,GFC71_pgt031,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
55383,42269152,trnR-ACG,GFC71_pgt032,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
55383,42269153,rrn5,GFC71_pgr004,-,-,-,-,5S ribosomal RNA,rRNA,-,-,-,-,20200908,-
55383,42269154,rrn4.5,GFC71_pgr003,-,-,-,-,4.5S ribosomal RNA,rRNA,-,-,-,-,20200908,-
55383,42269155,rrn23,GFC71_pgr002,-,-,-,-,23S ribosomal RNA,rRNA,-,-,-,-,20200908,-
55383,42269156,trnA-UGC,GFC71_pgt033,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
55383,42269157,trnE-UUG,GFC71_pgt034,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
55383,42269158,rrn16,GFC71_pgr001,-,-,-,-,16S ribosomal RNA,rRNA,-,-,-,-,20200908,-
55383,42269159,trnV-GAC,GFC71_pgt035,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
55383,42269160,rps7,GFC71_pgp005,-,-,-,-,ribosomal protein S7,protein-coding,-,-,-,ribosomal protein S7,20201217,-
55383,42269161,ndhB,GFC71_pgp004,-,-,-,-,NADH-plastoquinone oxidoreductase subunit 2,protein-coding,-,-,-,NADH-plastoquinone oxidoreductase subunit 2,20201217,-
55383,42269162,trnL-CAA,GFC71_pgt036,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
55383,42269163,ycf2,GFC71_pgp003,-,-,-,-,hypothetical chloroplast RF21,protein-coding,-,-,-,hypothetical chloroplast RF21,20201129,-
55383,42269164,trnM-CAU,GFC71_pgt037,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
55383,42269165,rpl23,GFC71_pgp002,-,-,-,-,ribosomal protein L23,protein-coding,-,-,-,ribosomal protein L23,20201217,-
55383,42269166,rpl2,GFC71_pgp001,-,-,-,-,ribosomal protein L2,protein-coding,-,-,-,ribosomal protein L2,20201129,-
55383,42269167,rps12,GFC71_pgp041,-,-,-,-,ribosomal protein S12,protein-coding,-,-,-,ribosomal protein S12,20200801,-
