#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
48117,54106603,ndhE,HGF73_pgp013,-,-,-,-,NADH dehydrogenase subunit 4L,protein-coding,-,-,-,NADH dehydrogenase subunit 4L,20210320,-
48117,54106604,rbcL,HGF73_pgp060,-,-,-,-,"ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",protein-coding,-,-,-,"ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",20210320,-
48117,54106605,trnA_ugc,HGF73_pgt027,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106606,trnV_gac,HGF73_pgt035,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106607,trnI_cau,HGF73_pgt023,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106608,psaI,HGF73_pgp058,-,-,-,-,photosystem I subunit VIII,protein-coding,-,-,-,photosystem I subunit VIII,20200912,-
48117,54106609,accD,HGF73_pgp059,-,-,-,-,acetyl-CoA carboxylase beta subunit,protein-coding,-,-,-,acetyl-CoA carboxylase beta subunit,20210320,-
48117,54106610,trnS_uga,HGF73_pgt012,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106611,rpoA,HGF73_pgp035,-,-,-,-,RNA polymerase alpha subunit,protein-coding,-,-,-,RNA polymerase alpha subunit,20210320,-
48117,54106612,rpl22,HGF73_pgp027,-,-,-,-,ribosomal protein L22,protein-coding,-,-,-,ribosomal protein L22,20210320,-
48117,54106613,atpH,HGF73_pgp081,-,-,-,-,ATP synthase CF0 C subunit,protein-coding,-,-,-,ATP synthase CF0 C subunit,20200801,-
48117,54106614,rps11,HGF73_pgp034,-,-,-,-,ribosomal protein S11,protein-coding,-,-,-,ribosomal protein S11,20210320,-
48117,54106615,rps15,HGF73_pgp008,-,-,-,-,ribosomal protein S15,protein-coding,-,-,-,ribosomal protein S15,20210320,-
48117,54106616,trnQ_uug,HGF73_pgt003,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106617,trnK_uuu,HGF73_pgt002,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106618,psbC,HGF73_pgp072,-,-,-,-,photosystem II 44 kDa protein,protein-coding,-,-,-,photosystem II 44 kDa protein,20210320,-
48117,54106619,rpl36,HGF73_pgp033,-,-,-,-,ribosomal protein L36,protein-coding,-,-,-,ribosomal protein L36,20200801,-
48117,54106620,LSU,HGF73_pgr007,-,-,-,-,23S ribosomal RNA,rRNA,-,-,-,-,20200908,-
48117,54106621,SSU,HGF73_pgr001,-,-,-,-,16S ribosomal RNA,rRNA,-,-,-,-,20200908,-
48117,54106622,psaC,HGF73_pgp014,-,-,-,-,photosystem I subunit VII,protein-coding,-,-,-,photosystem I subunit VII,20201217,-
48117,54106623,psbJ,HGF73_pgp054,-,-,-,-,photosystem II protein J,protein-coding,-,-,-,photosystem II protein J,20201217,-
48117,54106624,4.5S,HGF73_pgr006,-,-,-,-,4.5S ribosomal RNA,rRNA,-,-,-,-,20200908,-
48117,54106625,trnI_gau,HGF73_pgt034,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106626,trnR_ucu,HGF73_pgt006,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106627,rps2,HGF73_pgp079,-,-,-,-,ribosomal protein S2,protein-coding,-,-,-,ribosomal protein S2,20210129,-
48117,54106628,clpP,HGF73_pgp042,-,-,-,-,ATP-dependent Clp protease proteolytic subunit,protein-coding,-,-,-,ATP-dependent Clp protease proteolytic subunit,20210129,-
48117,54106629,petA,HGF73_pgp055,-,-,-,-,cytochrome f,protein-coding,-,-,-,cytochrome f,20210320,-
48117,54106630,ndhC,HGF73_pgp063,-,-,-,-,NADH dehydrogenase subunit 3,protein-coding,-,-,-,NADH dehydrogenase subunit 3,20210129,-
48117,54106631,rps19,HGF73_pgp026,-,-,-,-,ribosomal protein S19,protein-coding,-,-,-,ribosomal protein S19,20210129,-
48117,54106632,trnM_cau,HGF73_pgt020,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106633,trnT_ugu,HGF73_pgt016,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106634,cemA,HGF73_pgp056,-,-,-,-,chloroplast envelope membrane protein,protein-coding,-,-,-,chloroplast envelope membrane protein,20210320,-
48117,54106635,ndhA,HGF73_pgp010,-,-,-,-,NADH dehydrogenase subunit 1,protein-coding,-,-,-,NADH dehydrogenase subunit 1,20210320,-
48117,54106636,rpl2,HGF73_pgp025,-,-,-,-,ribosomal protein L2,protein-coding,-,-,-,ribosomal protein L2,20210129,-
48117,54106637,ndhK,HGF73_pgp064,-,-,-,-,NADH dehydrogenase subunit K,protein-coding,-,-,-,NADH dehydrogenase subunit K,20210320,-
48117,54106638,SSU,HGF73_pgr008,-,-,-,-,16S ribosomal RNA,rRNA,-,-,-,-,20200908,-
48117,54106639,ndhB,HGF73_pgp005,-,-,-,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,NADH dehydrogenase subunit 2,20210129,-
48117,54106640,petL,HGF73_pgp050,-,-,-,-,cytochrome b6/f complex subunit VI,protein-coding,-,-,-,cytochrome b6/f complex subunit VI,20201217,-
48117,54106641,infA,HGF73_pgp032,-,-,-,-,translation initiation factor 1,protein-coding,-,-,-,translation initiation factor 1,20210320,-
48117,54106642,trnF_gaa,HGF73_pgt018,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106643,rpl16,HGF73_pgp029,-,-,-,-,ribosomal protein L16,protein-coding,-,-,-,ribosomal protein L16,20210320,-
48117,54106644,atpB,HGF73_pgp061,-,-,-,-,ATP synthase CF1 beta subunit,protein-coding,-,-,-,ATP synthase CF1 beta subunit,20210123,-
48117,54106645,rps12,HGF73_pgp043,-,-,-,-,ribosomal protein S12,protein-coding,-,-,-,ribosomal protein S12,20200908,-
48117,54106646,rps3,HGF73_pgp028,-,-,-,-,ribosomal protein S3,protein-coding,-,-,-,ribosomal protein S3,20210320,-
48117,54106647,trnV_uac,HGF73_pgt019,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106648,rpl20,HGF73_pgp045,-,-,-,-,ribosomal protein L20,protein-coding,-,-,-,ribosomal protein L20,20210320,-
48117,54106649,ndhI,HGF73_pgp011,-,-,-,-,NADH dehydrogenase subunit I,protein-coding,-,-,-,NADH dehydrogenase subunit I,20210320,-
48117,54106650,psaB,HGF73_pgp069,-,-,-,-,photosystem I P700 chlorophyll a apoprotein A2,protein-coding,-,-,-,photosystem I P700 chlorophyll a apoprotein A2,20210129,-
48117,54106651,ycf2,HGF73_pgp023,-,-,-,-,hypothetical chloroplast RF2,protein-coding,-,-,-,hypothetical chloroplast RF2,20210320,-
48117,54106652,rpl2,HGF73_pgp001,-,-,-,-,ribosomal protein L2,protein-coding,-,-,-,ribosomal protein L2,20210129,-
48117,54106653,rpl23,HGF73_pgp024,-,-,-,-,ribosomal protein L23,protein-coding,-,-,-,ribosomal protein L23,20201217,-
48117,54106654,ycf1,HGF73_pgp007,-,-,-,-,hypothetical chloroplast RF1,protein-coding,-,-,-,hypothetical chloroplast RF1,20210320,-
48117,54106655,atpI,HGF73_pgp080,-,-,-,-,ATP synthase CF0 A subunit,protein-coding,-,-,-,ATP synthase CF0 A subunit,20210129,-
48117,54106656,ndhG,HGF73_pgp012,-,-,-,-,NADH dehydrogenase subunit 6,protein-coding,-,-,-,NADH dehydrogenase subunit 6,20201217,-
48117,54106657,rpl14,HGF73_pgp030,-,-,-,-,ribosomal protein L14,protein-coding,-,-,-,ribosomal protein L14,20210320,-
48117,54106658,ndhB,HGF73_pgp021,-,-,-,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,NADH dehydrogenase subunit 2,20210129,-
48117,54106659,ycf2,HGF73_pgp003,-,-,-,-,hypothetical chloroplast RF2,protein-coding,-,-,-,hypothetical chloroplast RF2,20210320,-
48117,54106660,petD,HGF73_pgp036,-,-,-,-,cytochrome b6/f complex subunit IV,protein-coding,-,-,-,cytochrome b6/f complex subunit IV,20200926,-
48117,54106661,rps18,HGF73_pgp046,-,-,-,-,ribosomal protein S18,protein-coding,-,-,-,ribosomal protein S18,20201217,-
48117,54106662,trnG_gcc,HGF73_pgt013,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106663,psbI,HGF73_pgp084,-,-,-,-,photosystem II protein I,protein-coding,-,-,-,photosystem II protein I,20210123,-
48117,54106664,trnS_gcu,HGF73_pgt004,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106665,ccsA,HGF73_pgp016,-,-,-,-,cytochrome c biogenesis protein,protein-coding,-,-,-,cytochrome c biogenesis protein,20210320,-
48117,54106666,petB,HGF73_pgp037,-,-,-,-,cytochrome b6,protein-coding,-,-,-,cytochrome b6,20201010,-
48117,54106667,rpl33,HGF73_pgp047,-,-,-,-,ribosomal protein L33,protein-coding,-,-,-,ribosomal protein L33,20210123,-
48117,54106668,psbL,HGF73_pgp053,-,-,-,-,photosystem II protein L,protein-coding,-,-,-,photosystem II protein L,20200801,-
48117,54106669,trnN_guu,HGF73_pgt029,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106670,4.5S,HGF73_pgr003,-,-,-,-,4.5S ribosomal RNA,rRNA,-,-,-,-,20200908,-
48117,54106671,psbE,HGF73_pgp051,-,-,-,-,photosystem II protein V,protein-coding,-,-,-,photosystem II protein V,20210123,-
48117,54106672,trnD_guc,HGF73_pgt008,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106673,psbF,HGF73_pgp052,-,-,-,-,photosystem II protein VI,protein-coding,-,-,-,photosystem II protein VI,20200801,-
48117,54106674,trnW_cca,HGF73_pgt021,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106675,rps8,HGF73_pgp031,-,-,-,-,ribosomal protein S8,protein-coding,-,-,-,ribosomal protein S8,20210320,-
48117,54106676,ycf4,HGF73_pgp057,-,-,-,-,photosystem I assembly protein Ycf4,protein-coding,-,-,-,photosystem I assembly protein Ycf4,20210327,-
48117,54106677,psbH,HGF73_pgp038,-,-,-,-,photosystem II protein H,protein-coding,-,-,-,photosystem II protein H,20200912,-
48117,54106678,trnR_acg,HGF73_pgt028,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106679,LSU,HGF73_pgr002,-,-,-,-,23S ribosomal RNA,rRNA,-,-,-,-,20200908,-
48117,54106680,petG,HGF73_pgp049,-,-,-,-,cytochrome b6/f complex subunit V,protein-coding,-,-,-,cytochrome b6/f complex subunit V,20201217,-
48117,54106681,psbZ,HGF73_pgp071,-,-,-,-,photosystem II protein Z,protein-coding,-,-,-,photosystem II protein Z,20201217,-
48117,54106682,psbM,HGF73_pgp074,-,-,-,-,photosystem II protein M,protein-coding,-,-,-,photosystem II protein M,20200912,-
48117,54106683,trnG_ucc,HGF73_pgt005,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106684,rps4,HGF73_pgp066,-,-,-,-,ribosomal protein S4,protein-coding,-,-,-,ribosomal protein S4,20210129,-
48117,54106685,trnE_uuc,HGF73_pgt010,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106686,rps7,HGF73_pgp020,-,-,-,-,ribosomal protein S7,protein-coding,-,-,-,ribosomal protein S7,20201010,-
48117,54106687,ycf15,HGF73_pgp004,-,-,-,-,pseudo,pseudo,-,-,-,-,20200908,-
48117,54106688,psbD,HGF73_pgp073,-,-,-,-,photosystem II protein D2,protein-coding,-,-,-,photosystem II protein D2,20200801,-
48117,54106689,ndhD,HGF73_pgp015,-,-,-,-,NADH dehydrogenase subunit 4,protein-coding,-,-,-,NADH dehydrogenase subunit 4,20210123,-
48117,54106690,psbA,HGF73_pgp088,-,-,-,-,photosystem II protein D1,protein-coding,-,-,-,photosystem II protein D1,20200801,-
48117,54106691,trnY_gua,HGF73_pgt009,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106692,trnP_ugg,HGF73_pgt022,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106693,psaJ,HGF73_pgp048,-,-,-,-,photosystem I subunit IX,protein-coding,-,-,-,photosystem I subunit IX,20200801,-
48117,54106694,ycf15,HGF73_pgp022,-,-,-,-,pseudo,pseudo,-,-,-,-,20200908,-
48117,54106695,ycf1,HGF73_pgp019,-,-,-,-,pseudo,pseudo,-,-,-,-,20200908,-
48117,54106696,5S,HGF73_pgr004,-,-,-,-,5S ribosomal RNA,rRNA,-,-,-,-,20200908,-
48117,54106697,rpl23,HGF73_pgp002,-,-,-,-,ribosomal protein L23,protein-coding,-,-,-,ribosomal protein L23,20201217,-
48117,54106698,trnT_ggu,HGF73_pgt011,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106699,trnL_uaa,HGF73_pgt017,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106700,ndhJ,HGF73_pgp065,-,-,-,-,NADH dehydrogenase subunit J,protein-coding,-,-,-,NADH dehydrogenase subunit J,20210129,-
48117,54106701,atpE,HGF73_pgp062,-,-,-,-,ATP synthase CF1 epsilon subunit,protein-coding,-,-,-,ATP synthase CF1 epsilon subunit,20200926,-
48117,54106702,psbK,HGF73_pgp085,-,-,-,-,photosystem II protein K,protein-coding,-,-,-,photosystem II protein K,20210129,-
48117,54106703,atpA,HGF73_pgp083,-,-,-,-,ATP synthase CF1 alpha subunit,protein-coding,-,-,-,ATP synthase CF1 alpha subunit,20210327,-
48117,54106704,rps14,HGF73_pgp070,-,-,-,-,ribosomal protein S14,protein-coding,-,-,-,ribosomal protein S14,20210320,-
48117,54106705,trnI_gau,HGF73_pgt026,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106706,ndhF,HGF73_pgp018,-,-,-,-,NADH dehydrogenase subunit 5,protein-coding,-,-,-,NADH dehydrogenase subunit 5,20210320,-
48117,54106707,trnR_acg,HGF73_pgt032,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106708,rps7,HGF73_pgp006,-,-,-,-,ribosomal protein S7,protein-coding,-,-,-,ribosomal protein S7,20201010,-
48117,54106709,petN,HGF73_pgp075,-,-,-,-,cytochrome b6/f complex subunit VIII,protein-coding,-,-,-,cytochrome b6/f complex subunit VIII,20200801,-
48117,54106710,trnfM_cau,HGF73_pgt014,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
48117,54106711,rpoC2,HGF73_pgp078,-,-,-,-,RNA polymerase beta'' subunit,protein-coding,-,-,-,RNA polymerase beta'' subunit,20210320,-
