#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
113474,30423230,rrn16S,BOP67_gr001,-,-,-,-,16S ribosomal RNA,rRNA,-,-,-,-,20161210,-
113474,30423231,rrn23S,BOP67_gr007,-,-,-,-,23S ribosomal RNA,rRNA,-,-,-,-,20161210,-
113474,30423232,trnI,BOP67_gt034,-,-,-,-,tRNA,tRNA,-,-,-,-,20161210,-
113474,30423233,trnR,BOP67_gt006,-,-,-,-,tRNA,tRNA,-,-,-,-,20161210,-
113474,30423234,rps2,BOP67_gp076,-,-,-,-,ribosomal protein S2,protein-coding,-,-,-,-,20170310,-
113474,30423235,rpoC2,BOP67_gp075,-,-,-,-,RNA polymerase beta'' subunit,protein-coding,-,-,-,-,20170310,-
113474,30423236,petA,BOP67_gp052,-,-,-,-,cytochrome f,protein-coding,-,-,-,-,20170310,-
113474,30423237,trnM,BOP67_gt020,-,-,-,-,tRNA,tRNA,-,-,-,-,20161210,-
113474,30423238,ndhC,BOP67_gp060,ndh3,-,-,-,NADH dehydrogenase subunit 3,protein-coding,-,-,-,-,20170310,-
113474,30423239,psbZ,BOP67_gp068,-,-,-,-,photosystem II protein Z,protein-coding,-,-,-,-,20170310,-
113474,30423240,rpl22,BOP67_gp025,-,-,-,-,ribosomal protein L22,protein-coding,-,-,-,-,20170310,-
113474,30423241,BOP67_gt016,BOP67_gt016,-,-,-,-,tRNA,tRNA,-,-,-,-,20161210,-
113474,30423242,trnF,BOP67_gt018,-,-,-,-,tRNA,tRNA,-,-,-,-,20161210,-
113474,30423243,cemA,BOP67_gp053,ycf10,-,-,-,envelope membrane protein,protein-coding,-,-,-,-,20170310,-
113474,30423244,ndhI,BOP67_gp010,frxB,-,-,-,NADH dehydrogenase subunit I,protein-coding,-,-,-,-,20170310,-
113474,30423245,rps19,BOP67_gp024,-,-,-,-,ribosomal protein S19,protein-coding,-,-,-,-,20170310,-
113474,30423246,ndhA,BOP67_gp009,ndh1,-,-,-,NADH dehydrogenase subunit 1,protein-coding,-,-,-,-,20170310,-
113474,30423247,ndhK,BOP67_gp061,-,-,-,-,NADH dehydrogenase subunit K,protein-coding,-,-,-,-,20170310,-
113474,30423248,trnV,BOP67_gt025,-,-,-,-,tRNA,tRNA,-,-,-,-,20161210,-
113474,30423249,ndhB,BOP67_gp004,ndh2,-,-,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,-,20170908,-
113474,30423250,atpB,BOP67_gp058,-,-,-,-,ATP synthase CF1 beta subunit,protein-coding,-,-,-,-,20170310,-
113474,30423251,rpl36,BOP67_gp030,secX,-,-,-,ribosomal protein L36,protein-coding,-,-,-,-,20181103,-
113474,30423252,rpl14,BOP67_gp028,-,-,-,-,ribosomal protein L14,protein-coding,-,-,-,-,20201217,-
113474,30423253,rpl16,BOP67_gp027,-,-,-,-,ribosomal protein L16,protein-coding,-,-,-,-,20170310,-
113474,30423254,trnV,BOP67_gt019,-,-,-,-,tRNA,tRNA,-,-,-,-,20161210,-
113474,30423255,rps12,BOP67_gp041,-,-,-,-,ribosomal protein S12,protein-coding,-,-,-,-,20170310,-
113474,30423256,rpl20,BOP67_gp042,-,-,-,-,ribosomal protein L20,protein-coding,-,-,-,-,20170310,-
113474,30423257,ndhG,BOP67_gp011,-,-,-,-,NADH dehydrogenase subunit 6,protein-coding,-,-,-,-,20170310,-
113474,30423258,psaB,BOP67_gp066,-,-,-,-,photosystem I P700 chlorophyll a apoprotein A2,protein-coding,-,-,-,-,20170310,-
113474,30423259,trnI,BOP67_gt023,-,-,-,-,tRNA,tRNA,-,-,-,-,20161210,-
113474,30423260,rpl2,BOP67_gp001,-,-,-,-,ribosomal protein L2,protein-coding,-,-,-,-,20170310,-
113474,30423261,rpl2,BOP67_gp023,-,-,-,-,ribosomal protein L2,protein-coding,-,-,-,-,20170310,-
113474,30423262,ycf1,BOP67_gp006,-,-,-,-,Ycf1,protein-coding,-,-,-,-,20170310,-
113474,30423263,petL,BOP67_gp047,-,-,-,-,cytochrome b6/f complex subunit VI,protein-coding,-,-,-,-,20170908,-
113474,30423264,atpI,BOP67_gp077,-,-,-,-,ATP synthase CF0 A subunit,protein-coding,-,-,-,-,20170310,-
113474,30423265,ndhE,BOP67_gp012,ndh4L,-,-,-,NADH dehydrogenase subunit 4L,protein-coding,-,-,-,-,20170310,-
113474,30423266,petB,BOP67_gp034,-,-,-,-,cytochrome b6,protein-coding,-,-,-,-,20170310,-
113474,30423267,rps18,BOP67_gp043,-,-,-,-,ribosomal protein S18,protein-coding,-,-,-,-,20170310,-
113474,30423268,psbI,BOP67_gp081,-,-,-,-,photosystem II protein I,protein-coding,-,-,-,-,20170908,-
113474,30423269,trnG,BOP67_gt013,-,-,-,-,tRNA,tRNA,-,-,-,-,20161210,-
113474,30423270,trnL,BOP67_gt030,-,-,-,-,tRNA,tRNA,-,-,-,-,20161210,-
113474,30423271,psbH,BOP67_gp035,-,-,-,-,photosystem II protein H,protein-coding,-,-,-,-,20170908,-
113474,30423272,rpl33,BOP67_gp044,-,-,-,-,ribosomal protein L33,protein-coding,-,-,-,-,20170310,-
113474,30423273,psbL,BOP67_gp050,-,-,-,-,photosystem II protein L,protein-coding,-,-,-,-,20170908,-
113474,30423274,trnR,BOP67_gt028,-,-,-,-,tRNA,tRNA,-,-,-,-,20161210,-
113474,30423275,rrn4.5S,BOP67_gr003,-,-,-,-,4.5S ribosomal RNA,rRNA,-,-,-,-,20161210,-
113474,30423276,psbE,BOP67_gp048,-,-,-,-,photosystem II protein V,protein-coding,-,-,-,-,20170908,-
113474,30423277,psbF,BOP67_gp049,-,-,-,-,photosystem II protein VI,protein-coding,-,-,-,-,20170908,-
113474,30423278,trnW,BOP67_gt021,-,-,-,-,tRNA,tRNA,-,-,-,-,20161210,-
113474,30423279,ycf4,BOP67_gp054,-,-,-,-,photosystem I assembly protein Ycf4,protein-coding,-,-,-,-,20170310,-
113474,30423280,rps8,BOP67_gp029,-,-,-,-,ribosomal protein S8,protein-coding,-,-,-,-,20170310,-
113474,30423281,trnS,BOP67_gt004,-,-,-,-,tRNA,tRNA,-,-,-,-,20161210,-
113474,30423282,psbN,BOP67_gp036,-,-,-,-,photosystem II protein N,protein-coding,-,-,-,-,20170908,-
113474,30423283,trnD,BOP67_gt008,-,-,-,-,tRNA,tRNA,-,-,-,-,20161210,-
113474,30423284,rrn5S,BOP67_gr005,-,-,-,-,5S ribosomal RNA,rRNA,-,-,-,-,20161210,-
113474,30423285,rrn23S,BOP67_gr002,-,-,-,-,23S ribosomal RNA,rRNA,-,-,-,-,20161210,-
113474,30423286,petG,BOP67_gp046,-,-,-,-,cytochrome b6/f complex subunit V,protein-coding,-,-,-,-,20210212,-
113474,30423287,psbM,BOP67_gp071,-,-,-,-,photosystem II protein M,protein-coding,-,-,-,-,20190601,-
113474,30423288,trnG,BOP67_gt005,-,-,-,-,tRNA,tRNA,-,-,-,-,20161210,-
113474,30423289,rps4,BOP67_gp063,-,-,-,-,ribosomal protein S4,protein-coding,-,-,-,-,20170310,-
113474,30423290,trnE,BOP67_gt010,-,-,-,-,tRNA,tRNA,-,-,-,-,20161210,-
113474,30423291,ndhB,BOP67_gp020,ndh2,-,-,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,-,20170908,-
113474,30423292,ycf2,BOP67_gp003,-,-,-,-,Ycf2,protein-coding,-,-,-,-,20170310,-
113474,30423293,ccsA,BOP67_gp015,ycf5,-,-,-,cytochrome c biogenesis protein,protein-coding,-,-,-,-,20170310,-
113474,30423294,rpl23,BOP67_gp002,-,-,-,-,ribosomal protein L23,protein-coding,-,-,-,-,20170310,-
113474,30423295,ycf2,BOP67_gp021,-,-,-,-,Ycf2,protein-coding,-,-,-,-,20170310,-
113474,30423296,psbA,BOP67_gp085,-,-,-,-,photosystem II protein D1,protein-coding,-,-,-,-,20210417,-
113474,30423297,trnY,BOP67_gt009,-,-,-,-,tRNA,tRNA,-,-,-,-,20161210,-
113474,30423298,rps14,BOP67_gp067,-,-,-,-,ribosomal protein S14,protein-coding,-,-,-,-,20170310,-
113474,30423299,psaJ,BOP67_gp045,-,-,-,-,photosystem I subunit IX,protein-coding,-,-,-,-,20170908,-
113474,30423300,trnP,BOP67_gt022,-,-,-,-,tRNA,tRNA,-,-,-,-,20161210,-
113474,30423301,trnN,BOP67_gt029,-,-,-,-,tRNA,tRNA,-,-,-,-,20161210,-
113474,30423302,rrn5S,BOP67_gr004,-,-,-,-,5S ribosomal RNA,rRNA,-,-,-,-,20161210,-
113474,30423303,trnT,BOP67_gt011,-,-,-,-,tRNA,tRNA,-,-,-,-,20161210,-
113474,30423304,ndhJ,BOP67_gp062,-,-,-,-,NADH dehydrogenase subunit J,protein-coding,-,-,-,-,20170310,-
113474,30423305,atpE,BOP67_gp059,-,-,-,-,ATP synthase CF1 epsilon subunit,protein-coding,-,-,-,-,20170310,-
113474,30423306,psbD,BOP67_gp070,-,-,-,-,photosystem II protein D2,protein-coding,-,-,-,-,20170908,-
113474,30423307,psbK,BOP67_gp082,-,-,-,-,photosystem II protein K,protein-coding,-,-,-,-,20170310,-
113474,30423308,atpA,BOP67_gp080,-,-,-,-,ATP synthase CF1 alpha subunit,protein-coding,-,-,-,-,20170310,-
113474,30423309,rrn16S,BOP67_gr008,-,-,-,-,16S ribosomal RNA,rRNA,-,-,-,-,20161210,-
113474,30423310,ycf1,BOP67_gp018,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20170310,-
113474,30423311,rps7,BOP67_gp005,-,-,-,-,ribosomal protein S7,protein-coding,-,-,-,-,20201217,-
113474,30423312,trnR,BOP67_gt032,-,-,-,-,tRNA,tRNA,-,-,-,-,20161210,-
113474,30423313,petN,BOP67_gp072,ycf6,-,-,-,cytochrome b6/f complex subunit VIII,protein-coding,-,-,-,-,20170908,-
113474,30423314,trnfM,BOP67_gt014,-,-,-,-,tRNA,tRNA,-,-,-,-,20161210,-
113474,30423315,trnL,BOP67_gt017,-,-,-,-,tRNA,tRNA,-,-,-,-,20161210,-
