#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1104243,26896459,COX3,AZ341_gp07,COIII,-,MT,-,cytochrome c oxidase subunit III,protein-coding,-,-,-,-,20160730,-
1104243,26896460,ATP6,AZ341_gp08,-,-,MT,-,ATP synthase F0 subunit 6,protein-coding,-,-,-,-,20160504,-
1104243,26896461,AZ341_gt12,AZ341_gt12,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160311,-
1104243,26896462,AZ341_gt14,AZ341_gt14,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160311,-
1104243,26896463,AZ341_gt15,AZ341_gt15,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160311,-
1104243,26896464,AZ341_gt21,AZ341_gt21,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160311,-
1104243,26896465,AZ341_gt04,AZ341_gt04,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160311,-
1104243,26896466,AZ341_gt07,AZ341_gt07,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160311,-
1104243,26896467,AZ341_gt16,AZ341_gt16,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160311,-
1104243,26896468,AZ341_gt17,AZ341_gt17,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160311,-
1104243,26896469,ND4,AZ341_gp04,-,-,MT,-,NADH dehydrogenase subunit 4,protein-coding,-,-,-,-,20160730,-
1104243,26896470,ND6,AZ341_gp02,-,-,MT,-,NADH dehydrogenase subunit 6,protein-coding,-,-,-,-,20160504,-
1104243,26896471,AZ341_gt20,AZ341_gt20,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
1104243,26896472,AZ341_gr02,AZ341_gr02,-,-,MT,-,12S ribosomal RNA,rRNA,-,-,-,-,20160311,-
1104243,26896473,AZ341_gt02,AZ341_gt02,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160311,-
1104243,26896474,AZ341_gr01,AZ341_gr01,-,-,MT,-,16S ribosomal RNA,rRNA,-,-,-,-,20160311,-
1104243,26896475,AZ341_gt03,AZ341_gt03,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160311,-
1104243,26896476,ND1,AZ341_gp13,-,-,MT,-,NADH dehydrogenase subunit 1,protein-coding,-,-,-,-,20160504,-
1104243,26896477,AZ341_gt05,AZ341_gt05,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
1104243,26896478,AZ341_gt06,AZ341_gt06,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160311,-
1104243,26896479,ND2,AZ341_gp12,-,-,MT,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,-,20160730,-
1104243,26896480,AZ341_gt08,AZ341_gt08,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
1104243,26896481,AZ341_gt09,AZ341_gt09,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
1104243,26896482,AZ341_gt10,AZ341_gt10,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
1104243,26896483,AZ341_gt11,AZ341_gt11,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
1104243,26896484,COX1,AZ341_gp11,COI,-,MT,-,cytochrome c oxidase subunit I,protein-coding,-,-,-,-,20170908,-
1104243,26896485,AZ341_gt13,AZ341_gt13,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160311,-
1104243,26896486,COX2,AZ341_gp10,COII,-,MT,-,cytochrome c oxidase subunit II,protein-coding,-,-,-,-,20160730,-
1104243,26896487,ATP8,AZ341_gp09,-,-,MT,-,ATP synthase F0 subunit 8,protein-coding,-,-,-,-,20160504,-
1104243,26896488,ND3,AZ341_gp06,-,-,MT,-,NADH dehydrogenase subunit 3,protein-coding,-,-,-,-,20160504,-
1104243,26896489,ND4L,AZ341_gp05,-,-,MT,-,NADH dehydrogenase subunit 4L,protein-coding,-,-,-,-,20170908,-
1104243,26896490,AZ341_gt18,AZ341_gt18,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160311,-
1104243,26896491,AZ341_gt19,AZ341_gt19,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160311,-
1104243,26896492,ND5,AZ341_gp03,-,-,MT,-,NADH dehydrogenase subunit 5,protein-coding,-,-,-,-,20160730,-
1104243,26896493,CYTB,AZ341_gp01,-,-,MT,-,cytochrome b,protein-coding,-,-,-,-,20160504,-
1104243,26896494,AZ341_gt22,AZ341_gt22,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
1104243,26896495,AZ341_gt01,AZ341_gt01,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160311,-
